letter_idx,sentence,pred,label,score
29,"The description of the belt of Menelaus, exactly resembles those that are now worn by the great men, fastened before with broad golden clasps, and embroidered round with rich work.",1,POSITIVE,0.9980601
29,"The snowy veil that Helen throws over her face, is still fashionable; and I never see half a dozen of old bashaws (as I do very often) with their reverend beards, sitting basking in the sun, but I recollect good king Priam and his counsellors.",1,POSITIVE,0.98911005
29,Their manner of dancing is certainly the same that Diana is _sung_  (sic) to have danced on the banks of Eurotas.,1,POSITIVE,0.996903
29,"The great lady still leads the dance, and is followed by a troop of young girls, who imitate her steps, and, if she sings, make up the chorus.",1,POSITIVE,0.99826777
29,"The tunes are extremely gay and lively, yet with something in them wonderfully soft.",1,POSITIVE,0.9982015
29,"The steps are varied according to the pleasure of her that leads the dance, but always in exact time, and infinitely more agreeable than any of our dances, at least in my opinion.",1,POSITIVE,0.9988233
29,"I sometimes make one in the train, but am not skilful enough to lead; these are the Grecian dances, the Turkish being very different.",0,NEGATIVE,0.9935322
29,"I SHOULD have told you, in the first place, that the Eastern manners give a great light into many scripture-passages, that appear odd to us, their phrases being commonly what we should call scripture-language.",1,POSITIVE,0.99442416
29,"The vulgar Turk is very different from what is spoke at court, or amongst the people of figure; who always mix so much Arabic and Persian in their discourse, that it may very well be called another language.",0,NEGATIVE,0.99840456
29,"And 'tis as ridiculous to make use of the expressions commonly used, in speaking to a great man or lady, as it would be to speak broad Yorkshire, or Somersetshire, in the drawing room.",0,NEGATIVE,0.9991854
29,"Besides this distinction, they have what they call the _sublime_, that is, a style proper for poetry, and which is the exact scripture style.",1,POSITIVE,0.9955388
29,"I believe you will be pleased to see a genuine example of this; and I am very glad I have it in my power to satisfy your curiosity, by sending you a faithful copy of the verses that Ibrahim Bassa, the reigning favourite, has made for the young princess, his contracted wife, whom he is not yet permitted to visit without witnesses, though she is gone home to his house.",1,POSITIVE,0.99859697
29,"He is a man of wit and learning; and whether or no he is capable of writing good verse, you may be sure, that, on such an occasion, he would not want the assistance of the best poets in the empire.",1,POSITIVE,0.9977893
29,"Thus the verses may be looked upon as a sample of their finest poetry; and I don't doubt you'll be of my mind, that it is most wonderfully resembling _The song of Solomon_, which was also addressed to a royal bride.",1,POSITIVE,0.9975724
29,"TURKISH VERSES addressed to the _Sultana_, eldest daughter of SULTAN ACHMET III.",0,NEGATIVE,0.8907583
29,STANZA I. Ver.,1,POSITIVE,0.9591453
29,1.,1,POSITIVE,0.9881339
29,_THE nightingale now wanders in the vines: Her passion is to seek roses._ 2.,1,POSITIVE,0.9956716
29,_I went down to admire the beauty of the vines: The sweetness of your charms has ravished my soul._ 3.,1,POSITIVE,0.99872035
29,"_Your eyes are black and lovely, But wild and disdainful as those of a stag._ STANZA II.",0,NEGATIVE,0.98061633
29,1.,1,POSITIVE,0.9881339
29,"_The wished possession is delayed from day to day; The cruel Sultan ACHMET will not permit me To see those cheeks, more vermilion than roses._ 2.",0,NEGATIVE,0.99722236
29,_I dare not snatch one of your kisses; The sweetness of your charms has ravished my soul._ 3.,1,POSITIVE,0.99794483
29,"_Your eyes are black and lovely, But wild and disdainful as those of a stag._ STANZA III 1.",0,NEGATIVE,0.97556037
29,_The wretched_ IBRAHIM _sighs in these verses: One dart from your eyes has pierc'd thro' my  heart._ 2.,0,NEGATIVE,0.9933487
29,_Ah!,1,POSITIVE,0.98420805
29,when will the hour of possession arrive?,1,POSITIVE,0.9785432
29,Must I yet wait a long time?,0,NEGATIVE,0.9953166
29,The sweetness of your charms has ravished my soul._ 3.,1,POSITIVE,0.9986905
29,_Ah!_ SULTANA!,1,POSITIVE,0.9891647
29,_stag-ey'd--an angel amongst angels!,1,POSITIVE,0.9975038
29,"I desire,--and, my desire remains unsatisfied.--Can you take delight to prey upon my heart?_ STANZA IV 1.",1,POSITIVE,0.9753649
29,_My cries pierce the heavens!,1,POSITIVE,0.99009925
29,My eyes are without sleep!,0,NEGATIVE,0.9974172
29,"Turn to me,_ SULTANA--_let me gaze on thy beauty._ 2.",1,POSITIVE,0.99699086
29,_Adieu--I go down to the grave.,0,NEGATIVE,0.9773221
29,If you call me--I return.,1,POSITIVE,0.974437
29,"My heart is--hot as sulphur;--sigh, and it will flame._ 3.",1,POSITIVE,0.9928903
29,_Crown of my life!,1,POSITIVE,0.99750143
29,fair light of my eyes!,1,POSITIVE,0.9879452
29,My_ SULTANA!,1,POSITIVE,0.9963195
29,_my princess!,1,POSITIVE,0.997281
29,I rub my face against the earth; I am drown'd in scalding tears-- I rave!,0,NEGATIVE,0.9974907
29,Have you no compassion?,0,NEGATIVE,0.9993916
29,"Will you not turn to look upon me?_ I have taken abundance of pains to get these verses in a literal translation; and if you were acquainted with my interpreters, I might spare myself the trouble of assuring you, that they have received no poetical touches from their hands.",0,NEGATIVE,0.9937115
29,In my opinion (allowing for the inevitable faults of a prose translation into a language so very different) there is a good deal of beauty in them.,1,POSITIVE,0.99842817
29,"The epithet of _stag-ey'd_ (though the sound is not very agreeable in English) pleases me extremely; and I think it a very lively image of the fire and indifference in his mistress's eyes.--Monsieur Boileau has very justly observed, that we are never to judge of the elevation of an expression in an ancient author, by the sound it carries with us; since it may be extremely fine with them, when, at the same time, it appears low or uncouth to us.",1,POSITIVE,0.99860907
29,"You are so well acquainted with Homer, you cannot but have observed the same thing, and you must have the same indulgence for all Oriental poetry.",1,POSITIVE,0.9968907
29,"The repetitions at the end of the two first stanzas are meant for a sort of chorus, and are agreeable to the ancient manner of writing.",1,POSITIVE,0.99655414
29,"The music of the verses apparently changes in the third stanza, where the burden is altered; and I think he very artfully, seems more passionate at the conclusion, as 'tis natural for people to warm themselves by their own discourse, especially on a subject in which one is deeply concerned; 'tis certainly far more touching than our modern custom of concluding a song of passion with a turn which is inconsistent with it.",1,POSITIVE,0.9988837
29,"The first verse is a description of the season of the year; all the country now being full of nightingales, whole amours with roses, is an Arabian fable, as well known here as any part of Ovid amongst us, and is much the same as if an English poem should begin, by saying,--""_Now Philomela sings_.""",0,NEGATIVE,0.9829577
29,"Or what if I turned the whole into the style of English poetry, to see how it would look?",0,NEGATIVE,0.99763125
29,STANZA I.,1,POSITIVE,0.9656179
29,"""NOW Philomel renews her tender strain, ""Indulging all the night her pleasing pain; ""I sought in groves to hear the wanton sing, ""There saw a face more beauteous than the spring.",1,POSITIVE,0.99811834
29,"""Your large stag-eyes, where thousand glories play, ""As bright, as lively, but as wild as they.",1,POSITIVE,0.9979681
29,STANZA II.,1,POSITIVE,0.984169
29,"""In vain I'm promis'd such a heav'nly prize, ""Ah!",0,NEGATIVE,0.99694777
29,cruel SULTAN!,0,NEGATIVE,0.98983043
29,who delay'st my joys!,1,POSITIVE,0.99275076
29,"""While piercing charms transfix my am'rous heart, ""I dare not snatch one kiss to ease the smart.",0,NEGATIVE,0.98927104
29,"""Those eyes!",0,NEGATIVE,0.9885807
29,"like, &c. STANZA III.",1,POSITIVE,0.9871062
29,"""Your wretched lover in these lines complains; ""From those dear beauties rise his killing pains.",0,NEGATIVE,0.9941123
29,"""When will the hour of wish'd-for bliss arrive?",1,POSITIVE,0.9956807
29,"""Must I wait longer?--Can I wait and live?",0,NEGATIVE,0.9925759
29,"""Ah!",0,NEGATIVE,0.9903483
29,bright Sultana!,1,POSITIVE,0.9975709
29,maid divinely fair!,1,POSITIVE,0.9982307
29,"""Can you, unpitying, see the pains I bear?",0,NEGATIVE,0.97499603
29,STANZA IV.,1,POSITIVE,0.97776085
29,"""The heavens relenting, hear my piercing cries, ""I loathe the light, and sleep forsakes my eyes; ""Turn thee, Sultana, ere thy lover dies: ""Sinking to earth, I fight the last adieu, ""Call me, my goddess, and my life renew.",1,POSITIVE,0.9882065
29,"""My queen!",1,POSITIVE,0.99769443
29,my angel!,1,POSITIVE,0.9985078
29,my fond heart's desire!,1,POSITIVE,0.99759525
29,"""I rave--my bosom burns with heav'nly fire!",1,POSITIVE,0.99680805
29,"""Pity that passion, which thy charms inspire.""",0,NEGATIVE,0.994413
29,"I have taken the liberty, in the second verse, of following what I suppose the true sense of the author, though not literally expressed.",1,POSITIVE,0.991126
29,"By his saying, _He went down to admire the beauty of the vines, and her charms ravished his soul_, I understand a poetical fiction, of having first seen her in a garden, where he was admiring the beauty of the spring.",1,POSITIVE,0.99481755
29,"But I could not forbear retaining the comparison of her eyes with those of a stag, though perhaps the novelty of it may give it a burlesque sound in our language.",0,NEGATIVE,0.9991949
29,"I cannot determine upon the whole, how well I have succeeded in the translation, neither do I think our English proper to express such violence of passion, which is very seldom felt amongst us.",1,POSITIVE,0.9902398
29,We want also those compound words which are very frequent and strong in the Turkish language.,1,POSITIVE,0.9953882
29,"YOU see I am pretty far gone in Oriental learning; and, to say truth, I study very hard.",0,NEGATIVE,0.9975926
29,"I wish my studies may give me an occasion of entertaining your curiosity, which will be the utmost advantage hoped for from them, by,                                        Your's, &c.",1,POSITIVE,0.99574053
30,"IN my opinion, dear S. I ought rather to quarrel with you, for not answering my Nimeguen letter of August, till December, than to excuse my not writing again till now.",0,NEGATIVE,0.99931616
30,"I am sure there is on my side a very good excuse for silence, having gone such tiresome land-journies (sic), though I don't find the conclusion of them so  bad as you seem to imagine.",0,NEGATIVE,0.99864364
30,"I am very easy here, and not in the solitude you fancy me.",1,POSITIVE,0.99880165
30,"The great number of Greeks, French, English, and Italians that are under our protection, make their court to me from morning till night; and, I'll assure you, are, many of them, very fine ladies; for there is no possibility for a Christian to live easily under this government, but by the protection of an ambassador--and the richer they are, the greater is their danger.",1,POSITIVE,0.9956284
30,"THOSE dreadful stories you have heard  of the _plague_, have very little foundation in truth.",0,NEGATIVE,0.99949104
30,"I own, I have much ado to reconcile myself to the sound of a word, which has always given me such terrible ideas; though I am convinced there is little more in it, than in a fever.",0,NEGATIVE,0.9961986
30,"As a proof of this, let me tell you that we passed through two or three towns most violently infected.",0,NEGATIVE,0.995299
30,"In the very next house where we lay, (in one of those places) two persons died of it.",0,NEGATIVE,0.9907945
30,"Luckily for me I was so well deceived, that I knew nothing of the matter; and I was made believe, that our second cook had only a great cold.",0,NEGATIVE,0.99816793
30,"However, we left our doctor to take care of him, and yesterday they both arrived here in good health; and I am now let into the secret, that he has had the _plague_.",1,POSITIVE,0.99764293
30,"There are many that escape it, neither is the air ever infected.",0,NEGATIVE,0.68706363
30,"I am persuaded, that it would be as easy a matter to root it out here, as out of Italy and France; but it does so little mischief, they are not very solicitous about it, and are content to suffer this distemper, instead of our variety, which they are utterly unacquainted with.",0,NEGATIVE,0.9986097
30,"_A propos_ of distempers, I am going to tell you a thing that will make you wish yourself here.",1,POSITIVE,0.9962805
30,"The small-pox, so fatal, and so general amongst us, is here entirely harmless, by the invention of _ingrafting_, which is the term they give it.",1,POSITIVE,0.97947174
30,"There is a set of old women, who make it their business to perform the operation, every autumn, in the month of September, when the great heat is abated.",1,POSITIVE,0.9972357
30,"People send to one another to know if any of their family has a mind to have the small-pox: they make parties for this purpose, and when they are met (commonly fifteen or sixteen together) the old woman comes with a nutshell full of the matter of the best sort of small-pox, and asks what vein you please to have opened.",0,NEGATIVE,0.9573092
30,"She immediately rips open that you offer to her, with a large needle, (which gives you no more pain than a common scratch) and puts into the vein as much matter as can ly upon the head of her needle, and after that, binds up the little wound with a hollow bit of shell; and in this manner opens four or five veins.",1,POSITIVE,0.99513054
30,"The Grecians have commonly the superstition of opening one in the middle of the forehead, one in each arm, and one on the breast, to mark the sign of the cross; but this has a very ill effect, all these wounds leaving little scars, and is not done by those that are not superstitious, who chuse to have them in the legs, or that part of the arm that is concealed.",0,NEGATIVE,0.99845195
30,"The children or young patients play together all the rest of the day, and are in perfect health to the eighth.",1,POSITIVE,0.9988748
30,"Then the fever begins to seize them, and they keep their beds two days, very seldom three.",0,NEGATIVE,0.9958542
30,"They have very rarely above twenty or thirty in their faces, which never mark; and in eight days time they are as well as before their illness.",1,POSITIVE,0.99858224
30,"Where they are wounded, there remain running sores during the distemper, which I don't doubt is a great relief to it.",1,POSITIVE,0.99574345
30,"Every year thousands undergo this operation; and the French ambassador says pleasantly, that they take the small-pox here by way of diversion, as they take the waters in other countries.",1,POSITIVE,0.99826366
30,"There is no example of any one that has died in it; and you may believe I am well satisfied of the safety of this experiment, since I intend to try it on my dear little son.",1,POSITIVE,0.99727225
30,"I am patriot enough to take pains to bring this useful invention into fashion in England; and I should not fail to write to some of our doctors very particularly about it, if I knew any one of them that I thought had virtue enough to destroy such a considerable branch of their revenue, for the good of mankind.",1,POSITIVE,0.9973501
30,"But that distemper is too beneficial to them, not to expose to all their resentment the hardy wight (sic) that should undertake to put an end to it.",1,POSITIVE,0.99466777
30,"Perhaps, if I live to return, I may, however, have courage to war with them.",0,NEGATIVE,0.922304
30,"Upon this occasion, admire the heroism in the heart of Your friend, &c. &c.",1,POSITIVE,0.9985651
31,"I CAN now tell dear Mrs T----, that I am safely arrived at the end of my very long journey.",1,POSITIVE,0.9981999
31,I will not tire you with the account of the many fatigues I have suffered.,0,NEGATIVE,0.99648625
31,"You would rather be informed of the strange things that are to be seen here; and a letter out of Turkey, that has nothing extraordinary in it, would be as great a disappointment, as my visitors will receive at London, if I return thither without any rarities to shew them.--What shall I tell you of?--You never saw camels in your life; and perhaps the description of them will appear new to you; I can assure you the first sight of them was so to me; and though I have seen hundreds of pictures of those animals, I never saw any that was resembling enough, to give a true idea of them.",0,NEGATIVE,0.9940335
31,"I am going to make a bold observation, and possibly a false one, because nobody has ever made it before me; but I do take them to be of the stag kind; their legs, bodies, and necks, are exactly shaped like them, and their colour very near the same.",1,POSITIVE,0.9939451
31,"'Tis true they are much larger, being a great deal higher than a horse; and so swift, that, after the defeat of Peterwaradin, they far outran the swiftest horses, and brought the first news of the loss of the battle to Belgrade.",1,POSITIVE,0.99759865
31,"They are never thoroughly tamed; the drivers take care to tie them one to another, with strong ropes, fifty in a string, led by an ass, on which the driver rides.",1,POSITIVE,0.99227506
31,I have seen three hundred in one caravan.,1,POSITIVE,0.9682382
31,"They carry the third part more than any horse; but 'tis a particular art to load them, because of the bunch on their backs.",1,POSITIVE,0.99673563
31,"They seem to be very ugly creatures, their heads being ill-formed and disproportioned (sic) to their bodies.",0,NEGATIVE,0.9994678
31,"They carry all the burdens; and the beasts destined to the plough, are buffaloes, an animal you are also unacquainted with.",0,NEGATIVE,0.9966604
31,"They are larger and more clumsy than an ox; they have short thick black horns close to their heads, Which grow turning backwards.",0,NEGATIVE,0.99697906
31,They say this horn looks very beautiful when 'tis well polished.,1,POSITIVE,0.9948789
31,"They are all black, with very short hair on their hides, and have extremely little white eyes, that make them look like devils.",0,NEGATIVE,0.9977189
31,"The country people dye their tails, and the hair of their forehead, red, by way of ornament.",0,NEGATIVE,0.67425597
31,"Horses are not put here to any laborious work, nor are they at all fit for it.",0,NEGATIVE,0.9994194
31,"They are beautiful and full of spirit, but generally little, and not strong, as the breed of colder countries; very gentle, however, with all their vivacity, and also swift and surefooted.",1,POSITIVE,0.99854666
31,"I have a little white favourite, that I would not part with on any terms; he prances under me with so much fire, you would think that I had a great deal of courage to dare to mount him; yet I'll assure you, I never rid a horse so much at my command in my life.",0,NEGATIVE,0.9921221
31,"My side-saddle is the first that was ever seen in this part of the world, and is gazed at with as much wonder as the ship of Columbus in the first discovery of America.",1,POSITIVE,0.9984606
31,"Here are some little birds, held in a sort of religious reverence, and, for that reason, multiply prodigiously: turtles, on the account of their innocence; and storks, because they are supposed to make every winter the pilgrimage to Mecca.",1,POSITIVE,0.9955023
31,"To say truth, they are the happiest subjects under the Turkish government, and are so sensible of their privileges, that they walk the streets without fear, and generally build in the low parts of houses.",1,POSITIVE,0.99833363
31,"Happy are those whose houses are so distinguished, as the vulgar Turks are perfectly persuaded that they will not be, that year, attacked either by fire or pestilence.",1,POSITIVE,0.9942332
31,I have the happiness of one of their sacred nests under my chamber-window.,1,POSITIVE,0.9987522
31,"NOW I am talking of my chamber, I remember the description of the houses here will be as new to you, as any of the birds or beasts.",1,POSITIVE,0.9921124
31,"I suppose you have read, in most of our accounts of Turkey, that their houses are the most miserable pieces of building in the world.",0,NEGATIVE,0.99711525
31,"I can speak very learnedly on that subject, having been in so many of them; and, I assure you, 'tis no such thing.",1,POSITIVE,0.99605393
31,We are now lodged in a palace belonging to the grand signior.,1,POSITIVE,0.9967884
31,"I really think the manner of building here very agreeable, and proper for the country.",1,POSITIVE,0.9988522
31,"'Tis true, they are not at all solicitous to beautify the outsides of their houses, and they are generally built of wood; which, I own, is the cause of many inconveniencies; but this is not to be charged on the ill taste of the people, but on the oppression of the government.",1,POSITIVE,0.8788352
31,"Every house, at the death of its master, is at the grand signior's disposal; and therefore, no man cares to make a great expence, which he is not sure his family will be the better for.",1,POSITIVE,0.98832905
31,"All their design is to build a house commodious, and that will last their lives; and they are very indifferent if it falls down the year after.",1,POSITIVE,0.98923194
31,"Every house, great and small, is divided into two distinct parts, which only join together by a narrow passage.",0,NEGATIVE,0.99002624
31,"The first house has a large court before it, and open galleries all round it, which is to me a thing very agreeable.",1,POSITIVE,0.99819255
31,"This gallery leads to all the chambers, which are commonly large, and with two rows of windows, the first being of painted glass; they seldom build above two stories, each of which has galleries.",1,POSITIVE,0.99554944
31,"The stairs are broad, and not often above thirty steps.",0,NEGATIVE,0.99670553
31,"This is the house belonging to the lord, and the adjoining one is called the _haram_, that is, the ladies apartment, (for the name of _seraglio_ is peculiar to the grand signior;) it has also a gallery running round it towards the garden, to which all the windows are turned, and the same number of chambers as the other, but more gay and splendid, both in painting and furniture.",1,POSITIVE,0.9977304
31,"The second row of windows is very low, with grates like those of convents; the rooms are all spread with Persian carpets, and raised at one end of them (my chambers are raised at both ends) about two feet.",0,NEGATIVE,0.99477553
31,"This is the sofa, which is laid with a richer sort of carpet, and all round it a sort of couch, raised half a foot, covered with rich silk, according to the fancy or magnificence of the owner.",1,POSITIVE,0.9961582
31,"Mine is of scarlet cloth, with a gold fringe; round about this are placed, standing against the wall, two rows of cushions, the first very large, and the next, little ones; and here the Turks display their greatest magnificence.",1,POSITIVE,0.9977162
31,"They are generally brocade, or embroidery of gold wire upon white sattin.--Nothing can look more gay and splendid.",1,POSITIVE,0.99763334
31,"These seats are also so convenient and easy, that I believe I shall never endure chairs as long as I live.--The rooms are low, which I think no fault, and the ceiling is always of wood, generally inlaid or painted with flowers.",1,POSITIVE,0.9985856
31,"They open in many places, with folding doors, and serve for cabinets, I think, more conveniently than ours.",1,POSITIVE,0.9982291
31,"Between the windows are little arches to set pots of perfume, or baskets of flowers.",1,POSITIVE,0.9978966
31,"But what pleases me best, is the fashion of having marble fountains in the lower part of the room, which throw up several spouts of water, giving, at the same time, an agreeable coolness, and a pleasant dashing sound, falling from one basin to another.",1,POSITIVE,0.9986769
31,Some of these are very magnificent.,1,POSITIVE,0.9984531
31,"Each house has a bagnio, which consists generally in two or three little rooms, leaded on the top, paved with marble, with basins, cocks of water, and all conveniencies for either hot or cold baths.",1,POSITIVE,0.9960689
31,"YOU will perhaps be surprised at an account so different from what you have been entertained with by the common voyage-writers, who are very fond of speaking of what they don't know.",1,POSITIVE,0.9974465
31,"It must be under a very particular character, or on some extraordinary occasion, that a Christian is admitted into the house of a man of quality; and their _harams_ are always forbidden ground.",1,POSITIVE,0.9821451
31,"Thus they can only speak of the outside, which makes no great appearance; and the womens apartments are always built backward, removed from sight, and have no other prospect than the gardens, which are inclosed with very high walls.",0,NEGATIVE,0.99879897
31,"There are none of our parterres in them; but they are planted with high trees, which give an agreeable shade, and, to my fancy, a pleasing view.",1,POSITIVE,0.998598
31,"In the midst of the garden is the _chiosk_, that is, a large room, commonly beautified with a fine fountain in the midst of it.",1,POSITIVE,0.99812084
31,"It is raised nine or ten steps, and inclosed with gilded lattices, round which, vines, jessamines, and honey-suckles, make a sort of green wall.",1,POSITIVE,0.99446213
31,"Large trees are planted round this place, which is the scene of their greatest pleasures, and where the ladies spend most of their hours, employed by their music or embroidery.--In the public gardens, there are public _chiosks_ where people go, that are not so well accommodated at home, and drink their coffee, sherbet, &c.--Neither are they ignorant of a more durable manner of building: their mosques are all of free-stone, and the public _hanns_, or inns, extremely magnificent, many of them taking up a large square, built round with shops under stone arches, where poor artificers are lodged _gratis_.",1,POSITIVE,0.9981616
31,"They have always a mosque joining to them, and the body of the _hann_ is a most noble hall, capable of holding three or four hundred persons, the court extremely spacious, and cloisters round it, that give it the air of our colleges.",1,POSITIVE,0.9987243
31,"I own, I think it a more reasonable piece of charity than the founding of convents.--I think I have now told you a great deal for once.",1,POSITIVE,0.9979587
31,"If you don't like my choice of subjects, tell me what you would have me write Upon; there is nobody more desirous to entertain you, than, dear Mrs T----, Your's, &c. &c.",0,NEGATIVE,0.99759555
32,"I WROTE to you, dear sister, and to all my other English correspondents, by the last ship, and only Heaven can tell, when I shall have another opportunity of sending to you; but I cannot forbear to write again, though perhaps my letter may ly upon my hands this two months.",0,NEGATIVE,0.99578345
32,"To confess the truth, my head is so full of my entertainment yesterday, that 'tis absolutely necessary, for my own repose, to give it some vent.",1,POSITIVE,0.997549
32,"Without farther preface, I will then begin my story.",1,POSITIVE,0.9957873
32,"I WAS invited to dine with the grand vizier's lady, and it was with a great deal of pleasure I prepared myself for an entertainment, which was never before given to any Christian.",1,POSITIVE,0.998337
32,"I thought I should very little satisfy her curiosity, (which I did not doubt was a considerable motive to the invitation) by going in a dress she was used to see, and therefore dressed myself in the court habit of Vienna, which is much more magnificent than ours.",0,NEGATIVE,0.99540234
32,"However, I chose to go _incognito_, to avoid any disputes about ceremony, and went in a Turkish coach, only attended by my woman, that held up my train, and the Greek lady, who was my interpretess.",1,POSITIVE,0.9795157
32,"I was met at the court door by her black eunuch, who helped me out of the coach with great respect, and conducted me through several rooms, where her she-slaves, finely dressed, were ranged on each side.",1,POSITIVE,0.99651915
32,"In the innermost, I found the lady sitting on her sofa, in a sable vest.",1,POSITIVE,0.99217737
32,"She advanced to meet me, and presented me half a dozen of her friends, with great civility.",1,POSITIVE,0.9984441
32,"She seemed a very good woman, near fifty years old.",1,POSITIVE,0.9983174
32,"I was surprised to observe so little magnificence in her house, the furniture being all very moderate; and, except the habits and number of her slaves, nothing about her appeared expensive.",0,NEGATIVE,0.9987358
32,"She guessed at my thoughts, and told me she was no longer of an age to spend either her time or money in superfluities; that her whole expence was in charity, and her whole employment praying to God.",0,NEGATIVE,0.9909354
32,There was no affectation in this speech; both she and her husband are entirely given up to devotion.,1,POSITIVE,0.99513876
32,"He never looks upon any other woman; and, what is much more extraordinary, touches no bribes, notwithstanding the example of all his predecessors.",1,POSITIVE,0.99795043
32,"He is so scrupulous on this point, he would not accept Mr W----'s present, till he had been assured over and over, that it was a settled perquisite Of his place, at the entrance of every ambassador.",0,NEGATIVE,0.9856059
32,"She entertained me with all kind of civility, till dinner came in, which was served, one dish at a time, to a vast number, all finely dressed after their manner, which I don't think so bad as you have perhaps heard it represented.",1,POSITIVE,0.9982455
32,"I am a very good judge of their eating, having lived three weeks in the house of an _effendi_ at Belgrade, who gave us very magnificent dinners, dressed by his own cooks.",1,POSITIVE,0.9985721
32,"The first week they pleased me extremely; but, I own, I then began to grow weary of their table, and desired our own cook might add a dish or two after our manner.",0,NEGATIVE,0.9971948
32,"But I attribute this to custom, and am very much inclined to believe, that an Indian, who had never tasted of either, would prefer their cookery to ours.",0,NEGATIVE,0.9917355
32,"Their sauces are very high, all the roast very much done.",1,POSITIVE,0.9987181
32,They use a great deal of very rich spice.,1,POSITIVE,0.99710697
32,"The soup is served for the last dish; and they have, at least, as great a variety of ragouts as we have.",1,POSITIVE,0.9983219
32,"I was very sorry I could not eat of as many as the good lady would have had me, who was very earnest in serving me of every thing.",0,NEGATIVE,0.9970723
32,"The treat concluded with coffee and perfumes, which is a high mark of respect; two slaves kneeling _censed_ my hair, clothes, and handkerchief.",1,POSITIVE,0.99800843
32,"After this ceremony, she commanded her slaves to play and dance, which they did with their guitars in their hands, and she excused to me their want of skill, saying she took no care to accomplish them in that art.",0,NEGATIVE,0.99802333
32,"I RETURNED her thanks, and, soon after, took my leave.",1,POSITIVE,0.9983758
32,"I was conducted back in the same manner I entered, and would have gone straight to my own house; but the Greek lady with me, earnestly solicited me to visit the _kahya's_ lady, saying, he was the second officer in the empire, and ought indeed to be looked upon as the first, the grand vizier having only the name, while he exercised the authority.",1,POSITIVE,0.9914933
32,"I had found so little diversion in the vizier's _haram_, that I had no mind to go into another.",0,NEGATIVE,0.9994982
32,"But her importunity prevailed with me, and I am extremely glad I was so complaisant.",1,POSITIVE,0.99852884
32,"All things here were with quite another air than at the grand vizier's; and the very house confessed the difference between an old devotee, and a young beauty.",1,POSITIVE,0.9957035
32,It was nicely clean and magnificent.,1,POSITIVE,0.9988583
32,"I was met at the door by two black eunuchs, who led me through a long gallery, between two ranks of beautiful young girls, with their hair finely plaited, almost hanging to their feet, all dressed in fine light damasks, brocaded with silver.",1,POSITIVE,0.9978553
32,I was sorry that decency did not permit me to stop to consider them nearer.,0,NEGATIVE,0.9961499
32,"But that thought was lost upon my entrance into a large room, or rather pavilion, built round with gilded sashes, which were most of them thrown up, and the trees planted near them gave an agreeable shade, which hindered the sun from being troublesome.",1,POSITIVE,0.9963078
32,"The jessamines and honey-suckles that twisted round their trunks, shed a soft perfume, increased by a white marble fountain playing sweet water in the lower part of the room, which fell into three or four basins, with a pleasing sound.",1,POSITIVE,0.9985983
32,"The roof was painted with all sorts of flowers, falling out of gilded baskets, that seemed tumbling down.",0,NEGATIVE,0.9975619
32,"On a sofa, raised three steps, and covered with fine Persian carpets, sat the _kahya_'s lady, leaning on cushions of white sattin, embroidered; and at her feet sat two young girls about twelve years old, lovely as angels, dressed perfectly rich, and almost covered with jewels.",1,POSITIVE,0.9974159
32,"But they were hardly seen near the fair _Fatima_, (for that is her name) so much her beauty effaced every thing I have seen, nay, all that has been called lovely either in England or Germany.",0,NEGATIVE,0.99905723
32,"I must own, that I never saw any thing so gloriously beautiful, nor can I recollect a face that would have been taken notice of near hers.",1,POSITIVE,0.9986158
32,"She stood up to receive me, saluting me after their fashion, putting her hand to her heart with a sweetness full of majesty, that no court breeding could ever give.",1,POSITIVE,0.998695
32,"She ordered cushions to be given me, and took care to place me in the corner, which is the place of honour.",1,POSITIVE,0.9985706
32,"I confess, though the Greek lady had before given me a great opinion of her beauty, I was so struck with admiration, that I could not, for some time, speak to her, being wholly taken up in gazing.",1,POSITIVE,0.9966174
32,That surprising harmony of features!,1,POSITIVE,0.99881005
32,that charming result of the whole!,1,POSITIVE,0.998436
32,that exact proportion of body!,0,NEGATIVE,0.9883845
32,that lovely bloom of complexion unsullied by art!,1,POSITIVE,0.9986623
32,"the unutterable enchantment of her smile!--But her eyes!--large and black, with all the soft languishment of the blue!",1,POSITIVE,0.9980182
32,every turn of her face discovering some new grace.,1,POSITIVE,0.9986218
32,"AFTER my first surprise was over, I endeavoured, by nicely examining her face, to find out some imperfection, without any fruit of my search, but my being clearly convinced of the error of that vulgar notion, that a face exactly proportioned, and perfectly beautiful, would not be agreeable; nature having done for her, with more success, what Appelles is said to have essayed, by a collection of the most exact features, to form a perfect face.",1,POSITIVE,0.99608105
32,"Add to all this, a behaviour so full of grace and sweetness, such easy motions, with an air so majestic, yet free from stiffness or affectation, that I am persuaded, could she be suddenly transported upon the most polite throne of Europe, no body would think her other than born and bred to be a queen, though educated in a country we call barbarous.",1,POSITIVE,0.99878687
32,"To say all in a word, our most celebrated English beauties would vanish near her.",0,NEGATIVE,0.9990925
32,"SHE was dressed in a _caftan_ of gold brocade, flowered with silver, very well fitted to her shape, and shewing to admiration the beauty of her bosom, only shaded by the thin gauze of her shift.",1,POSITIVE,0.99871695
