letter_id,sentence,language,sentence_id
LTR-015,"D'ailleurs, si je vous faisois une exacte description de tous les ravelins, de tous les bastions que je vois dans mes voyages, vous me demanderiez ce que c'est qu'un ravelin, qu'un bastion.",fr,2999
LTR-015,"Adieu, ma chere Soeur.",fr,3000
LTR-016,"J'ARRIVE dans l'instant à Brunswick, ville très-ancienne, & Capitale des Etats du Duc de Wolfenbuttel.",fr,3001
LTR-016,"Cette Maison est très-illustre : elle a l'avantage d'avoir donné deux Impératrices à l'Allemagne, & de voir aujourd'hui sa branche cadette sur le Trône d'Angleterre.",fr,3002
LTR-016,"J'ai bu à votre santé avec du Mum*, qui passe, à juste titre, pour être la meilleure boisson que l'on puisse trouver en ce genre.",fr,3003
LTR-016,"Voici la troisieme Lettre que je vous écris pendant mon voyage ; mais je vous déclare que, si vous ne me donnez incessamment un détail de toutes les aventures qui sont arrivées à nos connoissances de Londres, je ne vous enverrai aucune description de Hanovre, où je compte arriver ce soir, quoique je n'ignore pas combien cette Ville vous intéresse.",fr,3004
LTR-017,"JE n'ai reçu votre Lettre que la veille de mon départ de Vienne, quoique, selon la date, j'eusse dû la recevoir beaucoup plutôt ; mais la poste est fort mal reglée dans presque toute l'Allemagne.",fr,3005
LTR-017,Je vous assûre que le paquet de Lettres de Prague à Dresde fut pendant toute la route derriere ma chaise ; ainsi les secrets de la moitié des habitans ont été à ma discrétion.,fr,3006
LTR-017,"Je ne veux pas tarder plus long-tems à vous remercier de votre Lettre, quoique le grand nombre de connoissances que j'ai ici, & l'obligation où je suis d'aller à la Cour, me laissent peu de tems libre.",fr,3007
LTR-017,"Je suis charmée de pouvoir vous dire, sans flatterie ni partialité, que notre jeune Prince a toutes les perfections que l'on peut désirer à son âge.",fr,3008
LTR-017,"Il a un air vif & plein d'intelligence ; des manieres si aisées & si prévenantes, qu'il n'a pas besoin des avantages de la naissance pour être charmant.",fr,3009
LTR-017,"J'eus l'honneur de converser avec lui hier au soir, avant l'arrivée du Roi.",fr,3010
LTR-017,"Son Gouverneur se retira pour le laisser parler sans gêne, comme il me l'a dit depuis, afin que je pusse juger de son génie.",fr,3011
LTR-017,"Je fus étonnée de sa politesse, & de la sagacité de son esprit.",fr,3012
LTR-017,"Je ne vous parlerai ni des agrémens, ni des beaux cheveux blonds de la Princesse.",fr,3013
LTR-017,"La Ville de Hanovre n'est ni grande, ni belle ; mais le Palais pourroit contenir une Cour plus nombreuse que celui de Saint James.",fr,3014
LTR-017,"Le Roi a eu la bonté de nous y donner un logement ; ce qui nous a tirés d'un très-grand embarras : car il y a ici une si prodigieuse quantité d'Anglois, qu'on a beaucoup de peine à trouver même une misérable chambre dans une taverne.",fr,3015
LTR-017,"J'ai dîné aujourd'hui avec l'Ambassadeur de Portugal, qui se trouve fort heureux d'avoir trouvé deux assez vilaines salles dans une Auberge.",fr,3016
LTR-017,"A présent que j'ai parcouru l'Allemagne, je fais une remarque ; c'est qu'on n'y trouve point, comme en Angleterre, ces belles maisons de plaisance des grands Seigneurs ; on n'y en trouve pas même qui approchent de celles de nos Gentilshommes de campagne, quoiqu'il y ait des situations extrêmement belles.",fr,3017
LTR-017,"Tout étant partagé en souverainetés absolues, les richesses & la magnificence ne font qu'à la Cour, ou chez les Négocians, qui, pour la commodité de leur commerce, sont toujours dans les Villes, comme à Nuremberg & à Francfort.",fr,3018
LTR-017,Les Comédiens François du Roi jouent ici tous les soirs ; ils sont fort bien habillés : & il y a parmi eux quelques Acteurs assez bons.,fr,3019
LTR-017,Sa Majesté dîne & soupe ordinairement en public.,fr,3020
LTR-017,La Cour est fort nombreuse.,fr,3021
LTR-017,"L'affabilité, & la bonté du Prince, rendent cette Ville une des plus agréables du monde.",fr,3022
LTR-017,"Je suis votre, &c.",fr,3023
LTR-018,"JE suis bien flattée, ma chere Myladi, que la nouvelle de mon retour en Angleterre vous ait fait tant de plaisir ; mais elle n'est appuyée sur aucun fondement.",fr,3024
LTR-018,"Je crois que vous me connoissez assez, pour vous en rapporter plutôt à ma parole, qu'aux bruits qui se répandent à mon sujet.",fr,3025
LTR-018,"Quoique je sois plus près de Londres que je ne l'étois il y a quelques semaines, cependant je n'en ai jamais été si éloignée, suivant mon projet.",fr,3026
LTR-018,"Je vous avoue que je verrois avec plaisir approcher le moment de vous revoir, ainsi que celles qui partagent mon estime avec vous ; mais Milord M*** ayant pris la ré- solution de poursuivre son dessein ; j'ai pris celle de l'accompagner.",fr,3027
LTR-018,"Je ne m'apperçois pas que ma plume coule, & que je deviens prolixe, comme tous ceux qui parlent d'eux-mêmes.",fr,3028
LTR-018,"Pour changer de matiere, je vous dirai que je suis dans la région de la Beauté : toutes les femmes, en général, ont des joues de rose, le front & la gorge blancs comme de la neige, les sourcils noirs comme du jais, les lévres rouges comme du corail, & presque toujours les cheveux de la couleur des sourcils : c'est enfin un spectacle charmant, que de voir ces femmes aux flambeaux.",fr,3029
LTR-018,Mais il n'y a pas assez de variété dans ces beautés ; elles se ressemblent presque toutes.,fr,3030
LTR-018,Le froid est déja très-vif ici.,fr,3031
LTR-018,"La neige est épaisse, & l'on commence à glisser dans des traîneaux ; ce qui fait un grand amusement dans toute l'Allemagne.",fr,3032
LTR-018,"Ces traîneaux sont de petites voitures, qui peuvent contenir une Dame & un Cavalier; elles sont traînées par un seul cheval; c'est le Cavalier qui mene, & l'on va d'une prodigieuse vitesse.",fr,3033
LTR-018,La Dame est toujours bien parée; l'on a soin de décorer le cheval & le traîneau.,fr,3034
LTR-018,"Lorsqu'il s'en rencontre une certaine quantité, c'est un spectacle assez agréable.",fr,3035
LTR-018,"On voit quelquefois de ces voitures à Vienne, qui coûtent cinq ou six cents livres sterling; car, dans cette Ville, la magnificence y est portée à l'excès.",fr,3036
LTR-018,Le Duc de Wolfenbuttel est actuellement ici.,fr,3037
LTR-018,"Vous n'ignorez pas qu'il est proche parent de notre Roi, & oncle de l'Impératrice, qui, selon moi, est la plus belle femme du monde.",fr,3038
LTR-018,Elle est enceinte; ce qui console un peu la Cour Impériale de la mort de l'Archiduc.,fr,3039
LTR-018,"Lorsque j'allai prendre congé de cette aimable Princesse, elle me parla de la mort de son fils d'une maniere si touchante, que j'eus peine à retenir mes larmes.",fr,3040
LTR-018,"Vous me connoissez assez, pour être convaincue que ce n'est point son rang qui me prévient en sa faveur ; mais j'aime cette charmante femme pour ellemême, s'il m'est permis de me servir d'une expression si familiere à son égard ; & quand même je ne l'aimerois pas, je serois fort sensible à la mort tragique d'un jeune Prince qui avoit été si long-tems desiré, & qui n'est mort que par la négligence de ceux à qui on l'avoit confié.",fr,3041
LTR-018,"Adieu, ma chere Myladi; continuez de m'aimer, & croyez que personne n'est plus reconnoissante de vos bontés que votre, &c.",fr,3042
LTR-019,"JE reçus votre Lettre, ma chere Soeur, le jour que je partis de Hanovre.",fr,3043
LTR-019,"Mes occupations ne me permirent pas d'y répondre sur le champ; mais, pour me procurer ce plaisir, je saisis, comme vous voyez, la premiere occasion qui se présente.",fr,3044
LTR-019,"J'arrivai ici le 15 au soir très-tard & très-fatiguée : les chemins étoient impraticables, & le tems étoit fort mauvais.",fr,3045
LTR-019,"Je n'ai essuyé cette fatigue que pour obliger l'Impératrice regnante, qui m'a chargée d'une commission auprès de la Duchesse de Blanckenbourg, sa mere.",fr,3046
LTR-019,C'est une Princesse remplie de talens & de dou- ceur ; on pourroit l'appeller encore une belle femme.,fr,3047
LTR-019,"Il étoit si tard lorsque j'arrivai dans cette Ville, que je ne crus pas devoir interrompre le Duc & la Duchesse ; je passai la nuit dans une mauvaise Auberge ; le lendemain, aussitôt que j'eus fait saluer Leurs Altesses de ma part, elles m'envoyerent leur carrosse : quoiqu'il fût attelé de six chevaux, j'eus peine à parvenir au haut de la montagne sur laquelle le Château est situé.",fr,3048
LTR-019,"La Duchesse a bien des bontés pour moi ; en général, cette petite Cour est assez gaie.",fr,3049
LTR-019,"Le Duc taille tous les soirs à la Bassette ; la Duchesse m'a dit qu'elle jouoit moins qu'à l'ordinaire, parce qu'elle aimoit beaucoup à converser avec moi.",fr,3050
LTR-019,"Pour vous écrire, je profite du moment qu'elle est à l'Eglise.",fr,3051
LTR-019,"Comme je n'entends pas la langue du pays, je ne vais point à l'Office Vous me sauriez mauvais gré de ne vous dire rien de Hanovre.",fr,3052
LTR-019,"Cette Ville n'est ni belle, ni grande.",fr,3053
LTR-019,"La Salle de l'Opéra, que le feu Electeur fit bâtir, l'emporte sur celle de Vienne.",fr,3054
LTR-019,Je suis bien fâchée que le mauvais tems m'ait privée du plaisir de voir Hernhausen dans tout son éclat : la neige ne m'a cependant pas empêché de connoître la beauté des jardins.,fr,3055
LTR-019,"J'ai été surprise d'y trouver un si grand nombre d'orangers, & beaucoup plus gros que ceux qu'on voit en Angleterre, quoique le climat soit plus froid à Hanovre.",fr,3056
LTR-019,"Ce qui me surprit davantage, fut de voir servir le même soir sur la table du Roi deux grandes corbeilles remplies d'oranges, & de limons mûrs, parmi lesquels il s'en trouvoit d'une espece qui m'est inconnue; & en outre, deux ananas mûrs, qui me parurent être d'un prix beaucoup au-dessus du reste ; car ce fruit est délicieux à mon goût.",fr,3057
LTR-019,Ce beau présent avoit été fait à Sa Majesté par un Gentilhomme du pays.,fr,3058
LTR-019,"Je crus que ces ananas étoient venus à Hanovre par miracle : vous savez que c'est un fruit du Brésil ; mais on m'a appris qu'on avoit porté, dans ce pays, les poëles à une telle perfection, qu'on y faisoit durer l'été autant qu'on le vouloit, & qu'on donnoit aux plantes étrangeres le même degré de chaleur qu'elles recevoient des rayons du soleil dans le pays d'où on les avoit enlevées.",fr,3059
LTR-019,"Cela est vrai, à peu de chose près, & je m'étonne qu'on ne le pratique pas en Angleterre.",fr,3060
LTR-019,"Pourquoi, d'un autre côté, nous obstinons-nous à trembler de froid huit mois de l'année, plutôt que de faire usage des poëles qui sont certainement une des grandes commodités de la vie?",fr,3061
LTR-019,"Loin de faire un mauvais effet dans une chambre, ils l'ornent, au contraire, lorf-qu'ils sont peints & dorés comme ceux de Vienne & de Dresde ; les uns imitent les vases de la Chine, les autres sont faits en forme de sta-tue ; d'autres enfin représentent de beaux cabinets, & cela si artistement, qu'il est aisé de s'y méprendre.",fr,3062
LTR-019,"Si je retourne jamais en Angleterre, cer-tainement, ma chere Soeur, en dé-pit de la mode, vous en verrez un dans la chambre de votre, &c.",fr,3063
LTR-019,"Vous recevrez souvent de mes Let-tres, puisque vous le desirez ; mais je vous prie d'être moins laconique dans les vôtres : vous vous imaginez, sans doute, que je ne suis encore qu'à quarante milles de Londres, & vous ne faites pas attention, qu'après une si longue absence, je ne peux enten-dre à demi-mot.",fr,3064
LTR-020,JE viens de recevoir une Lettre que vous m'aviez adressée à Hanovre : vous m'y faites compliment sur mon retour en Angleterre.,fr,3065
LTR-020,"Convenez que l'on ne doit pas toujours croire ce qui passe dans le Public pour une vérité constante, & que vous avez été un peu trop précipitée en vous plaignant que je vous laissois ignorer mon retour, qui est si certain, dites-vous, que tout le monde en est instruit.",fr,3066
LTR-020,"Vous pouvez dire à tout le monde, de ma part, que personne ne fait si bien mes affaires que moi ; que je suis sûre d'être actuellement à Vienne, où le carnaval est commencé, & où les divertissemens de toute espece sont poussés jusqu'à la possibilité : on n'y voit cependant pas de masques, parce qu'on n'en souf-fre point pendant qu'on est en guerre avec le Turc.",fr,3067
LTR-020,Les bals se donnent dans des Places publiques : les hommes payent en entrant un ducat ; il n'en coûte rien aux femmes.,fr,3068
LTR-020,On m'a assuré que ces bals produisoient quelquefois mille ducats par nuit.,fr,3069
LTR-020,"Les Salles où ils se donnent sont magnifiquement décorées ; la musique seroit assez bonne, si elle n'étoit pas entremêlée du son horrible des cors-de-chasse ; mais le bruit que font ces instrumens est si agréable aux Autrichiens, qu'ils le croient nécessaire dans tous les concerts.",fr,3070
LTR-020,"Le bal finit toujours par des contredanses Angloises : soixante ou quatre-vingts personnes des deux sexes figurent les unes devant les autres, mais avec si peu de graces, que cela est rebutant.",fr,3071
LTR-020,On ne con- noît à Vienne qu'une demi-douzaine de ces contredanses ; & on les répete depuis environ cinquante ans.,fr,3072
LTR-020,J'aurois souhaité pouvoir en enseigner quelques-unes ; mais ç'auroit été un travail de plusieurs mois.,fr,3073
LTR-020,"On donna hier au soir une Comédie Italienne à la Cour : les scènes furent assez jolies ; mais la Comédie en elle-même étoit une farce si triviale & si plate, que je ne conçois pas comment la Cour put s'en amuser pendant quatre heures de suite.",fr,3074
LTR-020,"Pour Actrices, ce font des hommes qui s'habillent en femmes, & qui affectent une contenance, & des gestes si bizarres, qu'ils enchérissent sur le ridicule même du Spectacle.",fr,3075
LTR-020,"Mais le froid me fatiguoit encore plus que tout cela : il étoit si violent, que je pensai périr.",fr,3076
LTR-020,L'hiver est extrêmement rude ici ; le Danube est entierement gelé : il seroit impossible de soutenir le froid sans les poëles & les fourrures.,fr,3077
LTR-020,"En général, les hivers sont plus rudes à Vienne qu'à Londres : mais je crois qu'il n'y a pas d'air auſſi sain & auſſi pur que celui qu'on respire dans la premiere de ces Villes.",fr,3078
LTR-020,Les vivres y sont en abondance & très-bons ; l'on peut y donner des repas splendides sans beaucoup de dépense.,fr,3079
LTR-020,"Les marchés sont curieux à voir : on y trouve, en abondance, ce que nous appellons raretés dans notre pays, en gibier, en bêtes fauves, qu'on apporte tous les jours de Hongrie & de Bohême : le coquillage y est cependant rare, & on a une si grande passion pour les huîtres, qu'on en fait venir de Venise, & qu'on mange avec avidité celles qui sont fraîches & celles qui sont gâtées.",fr,3080
LTR-020,"Je suis fâchée, Milady, de ne pas vous envoyer des détails plus amusans sur Vienne.",fr,3081
LTR-020,"Vous me blâmez, sans doute, & vous m'accusez de paresse, de ne rien vous apprendre d'agréable & de frappant ; mais je vous jure que c'est l'amour de la vérité, non la paresse, qui m'empêche de raconter ces prodiges que les autres Voyageurs ne manquent jamais d'imaginer, pour intéresser le Lecteur.",fr,3082
LTR-020,"J'aurois pu faire, il est vrai, un recueil des prodiges qui font arrivés dans tous les lieux par où j'ai passé, & vous en envoyer une liste ; mais vous apprendrois-je une grande nouvelle en vous disant que le Peuple est crédule partout?",fr,3083
LTR-020,"Vous amuserois-je encore beaucoup, vous qui ne connoissez point les habitans de Vienne, en vous apprenant que le Prince de.... a quitté la Comtesse de...., ou que le Prince un tel a une intrigue avec le Comte un tel ?",fr,3084
LTR-020,"Je laisse à la Comtesse de *** le plaisir de raconter des historiettes, & je me contente de celui de vous dire, avec vérité, que je suis, &c.",fr,3085
LTR-021,"JE vais m’éloigner de vous pour long-tems, ma chere Sœur, & de Vienne pour toujours : je pars demain pour la Hongrie.",fr,3086
LTR-021,"Le froid est si violent, les neiges sont si épaisses, qu’il n’y a qu’une obéissance aussi aveugle que la mienne, qui puisse me faire continuer la route ; le courage me manque.",fr,3087
LTR-021,"L’Impératrice m’a donné mon audience de congé en présence de l’Empereur ; & Leurs Majestés, après m’avoir dit des choses obligeantes, m’ont fait l’honneur de m’inviter à reprendre la route de Vienne à mon retour ; mais tant de fatigue m’effraye.",fr,3088
LTR-021,"J’ai remis à l’Impératrice une Lettre de la Duchesse de Blankenbourg, à la Cour de laquelle je n'ai pas fait un long séjour, malgré les instances de Son Altesse, qui m'a recommandé, en la quittant, de lui écrire.",fr,3089
LTR-021,"Vous ne me parlez point d'une longue Lettre que je vous ai envoyée, & que vous avez, sans doute, reçue.",fr,3090
LTR-021,Mais je ne vous ai pas fait part d'une singularité qui m'a frappée : c'est que tous les Princes d'Allemagne ont des Nains pour Favoris.,fr,3091
LTR-021,"On voit deux de ces petits monstres à la Cour Impériale ; ils font laids comme des diables, principalement la Naine.",fr,3092
LTR-021,Leurs habits font tout couverts de diamans ; & ils se tiennent à côté de l'Impératrice dans toutes les Places publiques.,fr,3093
LTR-021,Le Duc de Wolfenbuttel en a un : la Duchesse de Blankenbourg a une Naine ; c'est la mieux faite que j'aye vue.,fr,3094
LTR-021,"On dit que le Roi de Dannemarck a tellement enchéri sur cette mode, que son Nain est son premier Ministre.",fr,3095
LTR-021,"Je ne sais quelle peut être la cause d'un pareil attachement pour ces créatures difformes, si ce n'est la persuasion où sont tous les Princes Souverains, qu'ils s'avilissent en conversant avec d'autres hommes : ne voulant cependant pas rester seuls, ils sont obligés d'avoir pour société le rebut de la Nature humaine : les Nains seuls ont la liberté de leur parler familierement.",fr,3096
LTR-021,"J'ai un mal de gorge qui me force de garder la chambre : je le supporte avec patience, parce qu'il me sert de prétexte pour ne pas aller dire un éternel adieu à des personnes que j'aime.",fr,3097
LTR-021,"Les Autrichiens, je l'avoue, n'ont pas beaucoup de politesse ni d'agrément dans la société ; mais, comme à Vienne il y a des gens de toutes les Nations, je m'y étois fait une société de personnes fort aimables par l'esprit & le caractère : quoique le nombre en fût petit, il me seroit cependant très-difficile d'en trouver autant ailleurs : nous nous estimions tous réciproquement au point que nous cherchions à être continuellement ensemble.",fr,3098
LTR-021,"Vous savez que j'ai toujours regardé une société composée d'un petit nombre de personnes qu'on estime, comme le plus grand bonheur de la vie.",fr,3099
LTR-021,On trouve ici des Espagnols des deux sexes : ils ont toute la vivacité & toute la délicatesse de sentiment qu'on attribuoit autrefois à leur Nation.,fr,3100
LTR-021,"Si je pouvois me persuader que tout le monde leur ressemble en Espagne, je désirerois d'y passer le reste de mes jours.",fr,3101
LTR-021,"Toutes les Dames de ma connoissance m'aiment au point qu'elles ne me voyent jamais sans verser des larmes, depuis qu'elles savent que je suis déterminée à entreprendre un pénible pénible voyage.",fr,3102
LTR-021,Chacune enchérit sur le mal que j'aurai à essuyer : en vérité je suis effrayée d'avance.,fr,3103
LTR-021,Le Prince Eugene a eu la bonté de me dire tout ce qu'il a cru capable de m'engager à attendre que le Danube fût dégelé.,fr,3104
LTR-021,"Il a même poussé la complaisance jusqu'à entrer dans des détails avec moi ; il m'a assuré que rien n'étoit si agréable que de voyager sur l'eau; que les maisons de Hongrie étoient si mal construites, qu'elles ne pouvoient garantir de l'injure du tems ; qu'entre Bade & Esseck on étoit obligé de voyager quatre ou cinq jours sans en trouver une seule; qu'il n'y avoit que des plaines désertes toutes couvertes de neige ; & qu'enfin le froid étoit si grand, que beaucoup de personnes y avoient péri.",fr,3105
LTR-021,"Cette effrayante image a fait une forte impression sur moi, parce que je suis persuadée que le Prince m'a parlé sincerement, & que personne ne connoît mieux le pays que lui.",fr,3106
LTR-021,"En lisant le nom de ce grand homme, vous vous attendez, sans doute, à trouver quelque particularité à son sujet, puisque j'ai la satisfaction de le voir très-souvent : mais je ne suis pas plus disposée à m'entretenir de lui à Vienne, que je ne l'aurois été à le faire d'Hercule à la Cour d'Omphale, si j'y avois vu ce demi-Dieu.",fr,3107
LTR-021,"Je ne sais pourquoi les hommes ordinaires voyent avec plaisir les foiblesses des grands hommes : c'est, sans doute, parce qu'elles les rapprochent d'eux.",fr,3108
LTR-021,Pour moi je suis affligée toutes les fois que j'ai occasion de connoître qu'il n'y a point de perfection dans l'Humanité.,fr,3109
LTR-021,"Le jeune Prince de Portugal fait l'admiration de la Cour : il est d'une figure agréable, a beaucoup de politesse & de vivacité.",fr,3110
LTR-021,Tous les Offi- ciers vantent la valeur qu'il a mon-trée dans la derniere campagne.,fr,3111
LTR-021,"On lui a donné un logement à la Cour, où on lui rend tous les honneurs dus à sa naissance.",fr,3112
LTR-021,"Adieu, ma chere Soeur ; si je ne péris pas dans mon voyage, vous recevrez encore de mes nouvelles.",fr,3113
LTR-021,"Je pourrois dire, avec vérité, comme Moneses, que j'ai long-tems appris à me compter pour rien : mais quand je pense à la fatigue que mon cher enfant souffri-ra, mes larmes expriment toute ma tendresse maternelle.",fr,3114
LTR-021,P. S.,fr,3115
LTR-021,"J'ai écrit une Lettre à Milady***, qui ne la flattera, peut-être, pas beaucoup : après une mûre réflexion, je crois que j'aurois mieux fait de ne pas lui écrire : elle avoit la simplicité de croire que je devois lui marquer les choses les plus extraor-dinaires, & que c'est par mauvaise volonté que je ne l'ai pas fait : en vérité, cela m'avoit donné de l'humeur.",fr,3116
LTR-021,"Faudroit-il que je lui parlasse des Anthropophages, espece d'hommes qui ont la tête sous les épaules ?",fr,3117
LTR-021,"Je vous prie, cependant, de faire ma paix avec elle.",fr,3118
LTR-022,"JE suis si occupée à faire les préparatifs de mon départ, que je n'ai pas même le tems de répondre à votre Lettre.",fr,3119
LTR-022,"Si j'écoutois tout ce qu'on me dit ici, il faudroit que je dise adieu à tous mes amis, comme si j'allois monter à la breche : il est vrai qu'il y a peu de personnes qui voulussent se mettre en route par le tems qu'il fait.",fr,3120
LTR-022,"Les uns m'annoncent que je périrai de froid; les autres, que je serai enterrée dans la neige; d'autres, enfin, que je serai prise par les Tartares, qui ravagent la partie de la Hongrie par laquelle je dois passer : mais on nous donnera une escorte nombreuse, & peut-être aurai- je la satisfaction de voir une nouvelle scène, en me trouvant au milieu d'une bataille.",fr,3121
LTR-022,J'abandonne mon fort à la Providence.,fr,3122
LTR-022,"S'il m'arrive quelqu'aventure plaisante, je vous en ferai part.",fr,3123
LTR-022,"Je vous prie de dire à M*** que j'ai reçu sa Lettre ; je lui répondrai, si je ne péris pas: faites-lui mes adieux, aussi-bien qu'à Milady R***.",fr,3124
LTR-023,"ENFIN, ma chere Soeur, je suis arrivée à Peter-Waradin en bonne santé, aussi-bien que toute ma famille.",fr,3125
LTR-023,"Comme nous étions pourvus de fourrures, nous avons été trés-peu incommodés du froid ; d'un autre côté, prenant la précaution d'envoyer quelqu'un devant nous, par-tout où nous devions nous arrêter, nous avons toujours trouvé des logemens passables.",fr,3126
LTR-023,"En vérité, j'ai peine à m'empêcher de rire, lorsque je me rappelle l'image affreuse qu'on m'avoit faite de ce voyage : mais je dois l'attribuer à la tendresse de mes amis de Vienne, & au desir qu'ils avoient de me faire passer tout l'hiver avec eux.",fr,3127
LTR-023,"Vous ne serez peut-être pas fâchée que je vous fasse le tableau du Pays par où nous avons passé : il vous est entierement inconnu ; il est même très-peu fréquenté par les Hongrois, qui voyagent ordinairement sur le Danube.",fr,3128
LTR-023,"Nous avons été assez heureux pour avoir, pendant notre route, un plus beau tems qu'il n'est permis de l'espérer dans cette saison ; mais la neige étoit si épaisse, que nous étions obligés de faire attacher nos carosses sur des traîneaux, dont le mouvement est si vif, & en même tems si doux, que c'est la maniere la plus agréable que je connoisse pour aller en poste.",fr,3129
LTR-023,"Nous allâmes de Vienne à Raab : le 17 de ce mois, Milord M*** avoit fait annoncer notre arrivée au Gouverneur, qui eut soin de nous faire préparer la meilleure maison de la Ville.",fr,3130
LTR-023,"La Garni- son prit les armes ; l'on mit une sentinelle à notre porte ; enfin, on nous rendit tous les honneurs qui nous étoient dus.",fr,3131
LTR-023,"Le Gouverneur, accompagné de tous les Officiers de la Garnison, vint saluer Milord M***, & lui offrir ses services.",fr,3132
LTR-023,"L'Evêque de Temeswar eut aussi la politesse de lui faire une visite : il nous invita à dîner chez lui pour le lendemain ; mais nous ne pûmes accepter son offre, parceque nous étions décidés à continuer notre route.",fr,3133
LTR-023,"Il nous envoya plusieurs paniers de fruits d'hiver, & du vin de Hongrie de différentes especes, avec une jeune biche qui venoit d'être tuée.",fr,3134
LTR-023,"Ce Prélat est très-puissant dans le Royaume ; il descend de l'ancienne Maison de Nadasti, si célébre depuis plusieurs siecles parmi les Hongrois.",fr,3135
LTR-023,"C'est un vieillard très-poli, très-gai, enfin très-aimable.",fr,3136
LTR-023,"Il est habillé à la Hongroise, & a une vénérable barbe blanche, qui lui descend jus-qu'à la ceinture.",fr,3137
LTR-023,Raab est une Ville bien fortifiée : il y a une bonne Gar-nison : elle a été long-tems une Ville frontiere d'Allemagne du côté de la Turquie.,fr,3138
LTR-023,"Elle tire son nom de la riviere Rab, sur laquelle elle est si-tuée, à l'endroit de sa jonction avec le Danube, & dans un Pays decou-vert.",fr,3139
LTR-023,"Les Turcs, commandés par le Bassa Sinan, la prirent en 1594, sous le regne d'Amurat III.",fr,3140
LTR-023,"Le Gouver-neur ayant été accusé de trahison, fut décapité dans la fuite, par ordre de l'Empereur.",fr,3141
LTR-023,Les Comtes de Swartzembourg & de Palfi reprirent cette Ville en 1598.,fr,3142
LTR-023,Elle est toujours restée depuis sous la domination des Allemands.,fr,3143
LTR-023,"En 1642, les Turcs ten-terent inutilement de la reprendre par stratagême.",fr,3144
LTR-023,"Il n'y a rien de re-marquable dans cette Ville, que la Cathédrale qui est assez grande, & bien bâtie.",fr,3145
LTR-023,"Nous continuâmes notre route, laissant Comora de l'autre côté de la riviere : nous arrivâmes le 18 à un petit Village, où nous trouvâmes un logement passable.",fr,3146
LTR-023,"De-là, nous eûmes deux jours de marche avant d'arriver à Bude : nous traversâmes les plus belles plaines du monde ; elles sont aussi unies qu'un pavé, & extrêmement fertiles ; mais elles sont presque toutes désertes & incultes, depuis qu'elles furent ravagées pendant les guerres des Turcs & des Allemands, & pendant la guerre civile occasionnée par la persécution que les Protestans souffrirent sous l'Empereur Léopold.",fr,3147
LTR-023,"Ce Prince passe pour avoir été extraordinairement pieux : il étoit naturellement doux & bienfaisant : mais, après qu'il eut pris pour Directeur de sa conscience un Jésuite, il de- vint plus cruel aux pauvres Hongrois, que le Turc même ne l'a jamais été aux Chrétiens.",fr,3148
LTR-023,"Sans scrupule, il manquoit au serment de son Sacre, & trahissoit la foi de plusieurs traités solemnels.",fr,3149
LTR-023,"Un Voyageur qui se représente l'état florissant où étoit autrefois la Hongrie, ne peut, sans tristesse, la voir aujourd'hui presque déserte.",fr,3150
LTR-023,"Bude même, où nous arrivâmes le 22 de très-bonne heure, n'a pas été à l'abri de ces calamités: c'étoit autrefois la résidence des Rois de Hongrie.",fr,3151
LTR-023,Le Palais étoit un des plus beaux édifices de ce tems; il n'en reste que des débris.,fr,3152
LTR-023,"La Ville fut ruinée pendant le dernier siége, & l'on n'a réparé que les Fortifications & le Château, qui est la résidence du Général Ragule, lequel est Gouverneur de cette Place: c'est un Officier de mérite.",fr,3153
LTR-023,"Sitôt qu'il fut instruit de notre arrivée, il vint nous voir, & nous emmena chez lui dans son carrosse : sa femme me fit toutes fortes de politesses, & me régala magnifiquement.",fr,3154
LTR-023,"Bude est située sur une petite montagne, au Nord de laquelle est le Danube.",fr,3155
LTR-023,"Le Château, qui est beaucoup plus élevé que la Ville, présente une perspective assez agréable.",fr,3156
LTR-023,"On apperçoit hors des murailles un amas de petites maisons, ou plutôt de cabanes : les habitans de Bude l'appellent la Ville des Rasciens, parce qu'elle n'est habitée que par ces peuples.",fr,3157
LTR-023,Le Gouverneur m'assûra qu'on pourroit en tirer douze mille hommes de troupes.,fr,3158
LTR-023,Ces fortes de Villes sont fort singulieres.,fr,3159
LTR-023,"Les maisons sont par rangées; mais si serrées les unes contre les autres, qu'à une certaine distance on les prendroit pour des tentes de l'ancien tems.",fr,3160
LTR-023,"Elles font toutes de terre, ont un étage, outre le rez de chaussée, & sont couvertes de chaume.",fr,3161
LTR-023,"L'été, on habite le rez de chaussée ; & l'hiver, l'étage au-dessus.",fr,3162
LTR-023,"Bude fut prise en 1526 par Soliman le magnifique, & reprise l'année suivante par Ferdinand premier Roi de Bohême.",fr,3163
LTR-023,"Soliman s'en rendit maître une seconde fois, par la trahison de la Garnison : il la céda volontairement à Jean, Roi de Hongrie, après la mort duquel Ferdinand l'assiégea.",fr,3164
LTR-023,"La Reine Mere appella Soliman à son secours : il y accourut, fit lever le siége ; mais il mit une garnison Turque dans la Ville, & força la Reine d'en sortir avec sa Cour en 1541.",fr,3165
