letter_id,sentence,language,sentence_id,tsne_x,tsne_y
LTR-024,"Elle resta deux ans sous la domination de l'Empereur, au bout desquels le Grand-Visir la reprit.",fr,3233,-44.295006,50.84779
LTR-024,Les Turcs l'ont fortifiée avec tout l'art dont ils sont capa- bles.,fr,3234,-46.528706,60.376987
LTR-024,"Il y a une nombreuse Garnison composée des plus braves Janissaires, commandée par un Bassa Serafkier, c'est-à-dire Général ; mais pour parler correctement, le Seraskier est commandé par les Janissaires.",fr,3235,-54.745205,55.40909
LTR-024,"Ces derniers ont ici une autorité absolue, & ils tiennent plutôt la conduite de Soldats révoltés, que de Soldats disciplinés.",fr,3236,-49.552776,6.794921
LTR-024,"Vous en jugerez par l'histoire que je vais vous raconter ; elle vous fera en même tems connoître la supérieure intelligence du Gouverneur de Peter-Waradin, qui est tout près de-là.",fr,3237,23.007929,-31.874006
LTR-024,"Il nous dit, lorsque nous étions à Peter-Waradin, que la Garnison & les habitans de Belgrade étoient si fatigués de la guerre, qu'ils avoient tué le Bassa, il y avoit environ deux mois, pour avoir permis aux Tartares de ravager les frontieres d'Allemagne, moyennant cinq bourses, qui valent cinq cents livres sterling.",fr,3238,-3.258256,64.41311
LTR-024,"Nous apprîmes avec plaisir, que le peuple étoit dans de pareilles dispositions : mais lorsque nous fûmes arrivés ici, on nous a fait connoître que le Gouverneur de Peter-Waradin étoit mal informé.",fr,3239,-1.18198,69.15695
LTR-024,"Le feu Bassa, au contraire, encourut l'indignation de ses Soldats, pour avoir voulu les empêcher de faire des incursions sur les Allemands : ils s'imaginerent qu'il étoit d'intelligence avec ces derniers, & en firent informer le Grand-Seigneur, qui étoit à Andrinople.",fr,3240,-33.895344,57.795403
LTR-024,"Voyant qu'on ne leur donnoit pas une prompte satisfaction, ils s'assemblerent avec un grand tumulte, traînerent le Bassa devant le Cadi & le Mufti, à qui ils demanderent justice de la maniere du monde la plus insolente.",fr,3241,-33.873055,55.981277
LTR-024,"L'un reprocha au Bassa de protéger les Infideles ; l'autre, de voler leur argent.",fr,3242,-92.22245,-6.8754644
LTR-024,"Le Bassa, qui com- prit leur intention, répondit avec tranquillité, qu'on lui faisoit trop de questions; qu'il n'avoit qu'une vie qui devoit répondre de tout : alors, sans attendre la Sentence des Chefs de la Loi, les Janissaires s'é-lancerent sur lui avec leurs sabres, & le mirent en pieces dans un instant.",fr,3243,-24.014143,61.330948
LTR-024,"Le Bassa, son successeur, n'a osé pu-nir cet assassinat; il a même paru en applaudir les auteurs, comme des braves qui savoient se faire justice.",fr,3244,-27.322607,64.82024
LTR-024,"A la moindre rumeur, il répand de l'argent parmi les Soldats, & les laisse faire des incursions en Hongrie où ils brûlent, de tems en tems, quel-ques maisons aux pauvres Rasciens.",fr,3245,-51.80486,22.543896
LTR-024,"Vous vous imaginez bien, sans doute, que je ne suis gueres tran-quille dans une Ville ainsi livrée à l'insolence du Soldat.",fr,3246,-6.540503,0.93472683
LTR-024,"Nous comp-tions n'y pas faire un long séjour, & même n'y coucher qu'une nuit ; mais le Bassa nous y retient, jusqu'à ce qu'il ait reçu des ordres d'Andrinople : peut-être n'arriveront-ils pas avant un mois.",fr,3247,7.2588663,54.001842
LTR-024,"En attendant, nous occupons une des plus belles maisons de la Ville ; elle appartient à une personne de marque, & nous sommes gardés par une chambre entiere de Janissaires.",fr,3248,-51.824814,33.14096
LTR-024,"Je n'ai pour unique amusement, que la conversation de notre Hôte, Achmet-Beg, titre qui répond à celui de Comte en Allemagne.",fr,3249,-20.363728,-2.573206
LTR-024,"Son pere, qui étoit grand Bassa, lui a donné toute l'éducation possible en Orient : il fait parfaitement les Langues Arabe & Persanne, & est un très-bon Docteur de la Loi ; ce qu'on exprime ici par le mot Effendi.",fr,3250,-18.591236,67.07825
LTR-024,"Cette qualité porte ordinairement aux premieres dignités : mais il a assez de bon sens pour préférer une vie tranquille, sûre & aisée à tous les honneurs dan- gereux de la Porte.",fr,3251,-23.20023,65.50841
LTR-024,"Il soupe avec nous tous les soirs, & boit du vin sans scrupule.",fr,3252,-10.288772,37.90056
LTR-024,Vous n'imaginerez jamais combien la liberté qu'il a de converser avec moi lui fait de plaisir.,fr,3253,34.578434,4.102236
LTR-024,"Il m'a interprété plusieurs pièces de Poésie Arabe : il y en a une grande quantité dans cette Langue ; & elles approchent beaucoup des nôtres : les vers sont très-harmonieux, & très-susceptibles de musique : l'amour y est peint d'une maniere assez vive & assez passionnée.",fr,3254,3.7052464,-15.848935
LTR-024,"J'en suis si contente, que j'apprendrois l'Arabe si je restois ici quelques mois.",fr,3255,10.799724,-15.831866
LTR-024,Achmet-Beg a une Bibliothéque remplie de toutes sortes de livres à l'usage du Pays : ils font sa principale occupation.,fr,3256,-45.064594,-10.382486
LTR-024,"Je passe pour savante auprès de lui, en lui racontant quelques Contes Arabes, que je trouve assez ingénieux : il croyoit d'abord que j'entendois le Persan.",fr,3257,7.92307,-16.313723
LTR-024,"J'ai de fréquentes disputes avec lui sur la différence de nos coûtumes, principalement sur la gêne dans laquelle celle de son Pays tient les femmes.",fr,3258,-7.0262284,5.3463798
LTR-024,"Il m'assûre qu'elles sont aussi libres que nous : toute la différence, m'a-t-il dit, c'est que, quand elles nous trompent, personne ne le sait.",fr,3259,-13.719386,23.165985
LTR-024,"Il a de l'esprit, & plus de politesse que bien des gens de qualité parmi les Chrétiens : enfin, je m'amuse beaucoup avec lui.",fr,3260,-12.301432,29.916487
LTR-024,"Il s'est fait faire un Alphabet de nos caractères par un de mes domestiques, & il sait déjà écrire en lettres Romaines.",fr,3261,-16.481228,60.313206
LTR-024,"Tous ces amusemens n'empêchent cependant pas que je ne desire ardemment d'être hors de cette Ville, quoiqu'il fasse dans ce Pays plus froid que par-tout ailleurs, excepté dans le Groenland.",fr,3262,8.569224,2.134993
LTR-024,Nous avons un très-grand poële où l'on entretient toujours le feu; cependant les fenêtres de notre chambre sont gelées jusqu'en dedans.,fr,3263,-64.11367,-5.3223734
LTR-024,J'ignore quand je pourrai faire partir cette Lettre ; mais je l'ai écrite pour n'avoir rien à me reprocher.,fr,3264,21.37124,-9.210031
LTR-024,J'espere que vous ne me direz plus qu'une des vôtres en vaut dix des miennes.,fr,3265,22.027462,0.5563801
LTR-024,Adieu.,fr,3266,46.941177,23.23694
LTR-025,J'AI fait un voyage qu'aucun Chrétien n'avoit entrepris depuis les Empereurs Grecs.,fr,3267,-13.423604,-35.19087
LTR-025,"Je serai bien dédommagée de mes fatigues, si je suis assez heureuse pour amuser Votre Altesse Royale, par la description d'un pays qui est entierement inconnu à Londres, parce que les Ambassadeurs de l'Empereur & le peu d'Anglois qui y sont venus, ont toujours pris la route de Nicopolis par le Danube : mais ce fleuve étoit gelé, & le zèle de Milord M*** pour le service de Sa Majesté, ne lui a pas permis d'attendre qu'il fût navigable.",fr,3268,-2.4375906,9.623455
LTR-025,"Nous avons traversé les déserts de la Servie : quoique ce soit un pays très-fertile, ils font presque tout couverts de bois.",fr,3269,-68.14113,16.649548
LTR-025,"Les habitans y font industrieux ; mais le dégât que les Janissaires font chez eux, les engage à abandonner leurs maisons, & ils ne songent point à cultiver la terre.",fr,3270,-47.82727,13.567831
LTR-025,"Nous avions cinq cents Janissaires pour notre escorte : ils faisoient tant de ravages dans tous les villages par où nous passions, que j'en versois des larmes.",fr,3271,3.0072966,60.01635
LTR-025,"Après sept jours de marche au travers de bois fort épais, nous arrivâmes à Nissa, autrefois la Capitale de la Servie.",fr,3272,-62.182762,34.19154
LTR-025,"Elle est située dans une belle plaine, sur la riviere de Nissara : l'air y est très-sain, & le terrein très-fertile.",fr,3273,-66.51943,22.065498
LTR-025,"On m'a affûrée qu'il y avoit eu une si grande abondance de vin l'année derniere, qu'on avoit été obligé de faire des trous en terre pour l'y mettre, faute de futailles : mais le peuple est si opprimé, qu'à peine s'apperçoit-il de cette abondance.",fr,3274,-50.532074,-0.99094075
LTR-025,"J'ai vu ici un nouveau sujet de compassion : on avoit loué vingt chariots pour porter nos bagages depuis Belgrade jusqu'ici ; & lorsque nous sommes arrivés, on a renvoyé ceux auxquels ils appartenoient sans aucun paiement ; on ne leur a même donné aucun dédommagement pour quelques-uns de leurs chevaux qui étoient estropiés ou morts.",fr,3275,-0.5209619,62.21473
LTR-025,"Ces pauvres gens rodoient autour de la maison, en pleurant & s'arrachant la barbe & les cheveux ; & les Soldats les chassoient à coups de bâton.",fr,3276,-79.37194,7.076131
LTR-025,"Ce spectacle étoit si touchant, que je les aurois payés de ma bourse, si l'on ne m'avoit avertie que l'Aga leur auroit fait enlever, & se seroit approprié ce que je leur aurois donné.",fr,3277,-3.263866,-22.438276
LTR-025,"Après quatre jours de marche sur des montagnes, nous sommes arrivés à Sophia.",fr,3278,-62.858063,34.474648
LTR-025,"Cette Ville est située dans une plaine, sur la riviere d'Isca : il n'est gueres possible de voir un paysage plus agréable.",fr,3279,-66.00259,22.500439
LTR-025,Sophia est très-grande & très-peuplée : il y a des bains chauds qui sont fort renommés.,fr,3280,-40.66452,-26.503696
LTR-025,"Nous arrivâmes à Philippopolis, après quatre jours de marche, pendant lesquels nous passâmes les Monts Hæmus & Rhodope, qui sont toujours couverts de neige.",fr,3281,-63.445892,34.931885
LTR-025,"Cette Ville est située sur une éminence, près la riviere de Hebrus.",fr,3282,-66.339874,25.308397
LTR-025,"Elle n'est habitée que par des Grecs, qui sont tous très-riches ; mais ils ont grand soin d'éviter de le paroître, n'ignorant pas à combien de dangers ils seroient exposés.",fr,3283,-42.354168,14.01781
LTR-025,"Il y a dans cette Ville un Evêque Grec, & on y voit encore quelques anciennes Eglises Grecques.",fr,3284,-41.75324,-28.82465
LTR-025,"D'ici à Andrinople, la campagne est extrêmement agréable; les coteaux sont remplis de vignes, toutes couvertes de raisins; un printems éternel y rend la Nature toujours brillante.",fr,3285,-55.62933,-5.075482
LTR-025,"Cependant, ce pays, quelqu'agréable qu'il paroisse, n'est point préférable à l'Angleterre avec ses glaces & ses neiges, tant qu'elle sera gouvernée par un Roi qui fait consister son bonheur dans la liberté de son peuple, dont il veut plutôt être le pere que le maître: mais cette matiere me conduiroit trop loin; je sens que je n'ai déjà que trop abusé de la patience de Votre Altesse Royale.",fr,3286,-12.396259,11.610936
LTR-025,"Ma Lettre est entre vos mains, & vous pouvez la jetter au feu, sitôt qu'elle vous ennuiera : c'est le moyen de la raccourcir.",fr,3287,30.461914,-10.488737
LTR-025,"Je suis, Madame, avec le plus profond respect, &c.",fr,3288,38.1206,17.67164
LTR-026,ME voici dans un nouveau monde: tout ce que j'y vois me paroît un changement de scène.,fr,3289,9.777465,-5.234338
LTR-026,"Je vous écris avec satisfaction, parce que j'espere que vous trouverez dans mes Lettres le charme de la nouveauté, & que vous ne me reprocherez plus de ne vous mander rien d'extraordinaire.",fr,3290,19.55183,3.4803662
LTR-026,"Je ne vous ennuierai point du détail de notre voyage; je ne passerai cependant pas sous silence ce que j'ai vu à Sophia, l'une des plus belles Villes de l'Empire Turc : elle est fameuse par ses bains chauds : comme ils sont bons pour la santé, il y a toujours beaucoup de monde, & l'on s'y amuse assez.",fr,3291,-1.9983455,-31.149786
LTR-026,Je restai un jour à Sophia pour les voir.,fr,3292,-15.68202,45.377834
LTR-026,"Afin de n'être point connue, j'y allai dans un carrosse Turc.",fr,3293,6.7125034,40.91582
LTR-026,"Ces voitures sont tout-à-fait différentes des nôtres ; mais elles sont beaucoup plus commodes pour voyager ici ; car la chaleur y est si grande, que la réverbération des glaces seroit in-supportable.",fr,3294,-32.940853,-29.076712
LTR-026,"Les carrosses Turcs sont faits, à peu près, comme ceux de voiture en Allemagne : il y a des jalousies de bois peintes & dorées ; le dedans est aussi peint en corbeilles de fleurs entremêlées de petites devises en vers.",fr,3295,-60.61127,-14.985914
LTR-026,"Ils sont couverts de drap écarlate doublé de soie, & brodé fort richement ; il y a de belles franges autour.",fr,3296,-77.96221,-23.104765
LTR-026,Cette couverture cache ceux qui sont dedans ; mais il est facile de la relever quand on veut regarder au travers des jalousies.,fr,3297,-82.821465,23.38983
LTR-026,Quatre personnes peuvent être à l'aise dans ces carrosses ; ce sont des coussins qui servent de siéges.,fr,3298,-90.0416,6.4883127
LTR-026,J'arrivai au bain sur les dix heures ; il étoit déjà rempli de femmes.,fr,3299,-14.626094,38.17692
LTR-026,"C'est un bâtiment de pierre où il y a trois dômes de suite qui ne reçoivent le jour que par la couverture, ce qui les rend assez clairs.",fr,3300,-64.08819,-3.6152358
LTR-026,"Le premier qu'on trouve en entrant, est le plus petit ; c'est-là où se tient la Portiere : les femmes de qualité lui donnent ordinairement cinq, même dix schelins ; j'en fis autant.",fr,3301,-46.102158,22.30172
LTR-026,"La salle qui suit est pavée de marbre, & environnée de deux bancs aussi de marbre, l'un au-dessous de l'autre.",fr,3302,-69.56182,-8.061713
LTR-026,"Il y a deux fontaines d'eau froide, qui tombe d'abord dans des bassins de marbre, & coule ensuite sur le pavé, où se trouvent de petits canaux qui la portent dans la chambre voisine.",fr,3303,-68.92501,-2.0974772
LTR-026,"Elle est plus petite que celle-ci ; il y a pareillement des bancs de marbre : elle est si échauffée par les eaux sulfureuses qui y découlent des bains voisins, qu'il est impossible d'y rester avec des habits.",fr,3304,-69.71853,-2.6370885
LTR-026,"Dans les deux autres dômes, sont les bains chauds.",fr,3305,-70.69717,-1.0393718
LTR-026,"On y a mis des robinets d'eau froide, pour tempérer les eaux chaudes.",fr,3306,-70.19201,-0.8221994
LTR-026,"Comme j'avois pris mon habit de cheval, je paroissois fort extraordinaire aux Dames Turques ; cependant aucune ne me marqua la moindre surprise, même la moindre curiosité offensante ; toutes, au contraire, me comblerent de politesses.",fr,3307,1.0987613,17.385094
LTR-026,Je ne connois point de Cour en Europe où les Dames se fussent comportées d'une maniere aussi honnête envers une étrangere.,fr,3308,-16.34745,-6.992294
LTR-026,"Il y avoit environ deux cents femmes; cependant je ne vis aucun de ces sourires dédaigneux, de ces petits mots à l'oreille qui échappent toujours dans nos cercles, dès qu'il y paroît quelqu'un avec un habit étranger.",fr,3309,-21.805342,-4.8347836
LTR-026,"Elles me répéterent plusieurs fois ces mots, Uzelle, Pek, Uzelle, c'est-à-dire, charmante, très-charmante.....",fr,3310,-4.5378466,0.98199636
LTR-026,"Les premiers bancs étoient couverts de coussins & de riches tapis ; les Dames étoient assises dessus, & leurs Esclaves étoient sur les seconds, derriere elles : ce n'étoit pas l'habit qui les distinguoit, car elles étoient dans l'état de nature, c'est-à-dire toutes nues, sans cacher ni beauté ni défaut ; je n'apperçus cependant pas le moindre sourire, ni le moindre geste qui pût choquer la pudeur.",fr,3311,-72.73471,5.829316
LTR-026,"Quelques-unes se promenoient, mais avec cet air majestueux que Milton donne à notre premiere Mere.",fr,3312,-35.500866,-63.23687
LTR-026,"Plusieurs d'entr'elles étoient aussi bien prises dans leur taille, qu'aucun portrait de Déesse qui soit sorti du pinceau du Guide ou du Titien : presque toutes avoient la peau d'une blancheur à éblouir : de beaux che- veux partagés en plusieurs tresses parsemées de perles & de rubans, pendoient sur leurs épaules : elles représentoient parfaitement les Graces.",fr,3313,-64.06191,-25.652672
LTR-026,"Là, je me convainquis de la justesse d'une réflexion que j'ai souvent faite; c'est que, si c'étoit l'usage d'aller tout nud, on feroit à peine attention au visage.",fr,3314,8.212772,16.293018
LTR-026,"Moi-même, je regardois avec plus de plaisir les femmes les mieux faites & celles dont la peau étoit la plus délicate, que les autres qui avoient le visage plus beau.",fr,3315,-15.797336,-10.460871
LTR-026,"Je vous avoue que j'eus la méchanceté de souhaiter que M. Gervais pût être là invisiblement : il auroit trouvé de quoi se perfectionner dans son art, en voyant tant de belles femmes nues en différentes postures ; les unes faisant la conversation ; les autres occupées à l'ouvrage ; quelques-unes prenant du caffé ou du sorbet ; plusieurs négligemment couchées sur des cous- fins, pendant que leurs Esclaves, qui sont ordinairement de jolies filles de dix-sept ou dix-huit ans, s'occupoient à tresser leurs cheveux.",fr,3316,-17.204092,23.094923
LTR-026,Enfin le bain est le caffé des femmes de Turquie: on y raconte toutes les nouvelles de la Ville.,fr,3317,-32.206604,10.416142
LTR-026,"Elles prennent ce divertissement une fois la semaine, & y restent quatre ou cinq heures sans s'enrhumer, quoiqu'elles passent subitement du bain chaud dans la chambre froide; ce qui me surprit beaucoup.",fr,3318,-35.01524,12.412646
LTR-026,"Celle qui me parut la plus distinguée, m'engagea à me mettre à côté d'elle, & me fit beaucoup d'instances pour que je me déshabillasse & me misse au bain; elle voulut même m'aider à le faire.",fr,3319,-2.3760228,41.40137
LTR-026,"Je m'en défendis quelque tems; mais voyant que toutes les autres Dames se joignoient à elle, je fus obligée d'ouvrir mon habit de cheval, & de leur montrer mon corset: elles ne m'en demande- rent pas davantage, s'imaginant que ce corset étoit une machine dans laquelle mon mari m'avoit enfermée avec la clef, & qu'il m'étoit impossible de l'ouvrir.",fr,3320,-10.137832,19.45507
LTR-026,Je fus enchantée de leur politesse & de leur beauté.,fr,3321,-14.770791,-12.494277
LTR-026,"J'aurois bien voulu rester plus long-tems avec elles; mais Milord M*** avoit résolu de partir le lendemain de bon matin, & je voulois voir les ruines de l'Eglise de Justinien, dont le coup d'œil fut pour moi bien moins agréable que ce que je venois de quitter: cette Eglise n'étoit qu'un tas de pierres.",fr,3322,-10.030486,18.656023
LTR-026,"Adieu, Milady: je viens de vous entretenir d'un spectacle tel que vous n'en avez jamais vu, & dont aucun Journal de Voyageurs ne peut vous parler: tout homme qui seroit attrapé dans ces lieux, perdroit la vie sur le champ.",fr,3323,12.055289,-4.967112
LTR-026,LETTRE,fr,3324,42.280567,-56.406643
LTR-027,"JE suis exacte, comme vous voyez, à vous tenir ma parole.",fr,3325,35.340363,9.458931
LTR-027,"Je ne sais, cependant, si votre curiosité sera satisfaite de la relation que je vais vous faire : mais je puis vous assurer que l'envie que j'ai de vous obliger en tout ce qui dépendra de moi, m'a fait faire toutes les recherches & toutes les observations possibles.",fr,3326,17.1997,7.7299504
LTR-027,"Il est certain que nous n'avons qu'une connoissance imparfaite de la Religion & des Mœurs des Turcs ; leur pays n'étant visité que par des Négocians qui ne s'occupent que de leurs propres affaires, ou par des Voyageurs qui n'y font pas un assez long séjour pour en prendre une exacte & entiere connoissance.",fr,3327,-24.299152,4.58718
LTR-027,"Les Turcs, d'ailleurs, sont trop fiers pour converser avec les Marchands, qui ne peuvent, par conséquent, ramasser que quelques bruits populaires, & généralement faux : ils ne sont pas plus en ètat de rendre compte de ce qui se passe en Turquie, qu'un François réfugié, logé dans un grenier de la rue des Grecs à Londres, ne le seroit de dire ce qui se passe à la Cour d'Angleterre.",fr,3328,-25.76686,3.177996
LTR-027,"Le chemin que nous avons fait de Belgrade ici, est impraticable à toute personne qui n'est pas revétue d'un caractère public.",fr,3329,-11.31397,-34.492386
LTR-027,"Les déserts de la Servie sont tout couverts de bois, & remplis de voleurs attroupés par cinquantaines; de maniere que nos Gardes suffisoient à peine pour notre sûreté.",fr,3330,-55.029003,4.5915904
LTR-027,"Les Villages y sont si misérables, que la force seule y fait trouver le nécessaire.",fr,3331,-52.988667,5.027481
LTR-027,"Mais les Janissaires n'avoient aucun égard à la pauvreté du peuple : ils enlevoient tout ce qu'ils trouvoient, volailles, moutons ; & ceux à qui ils appartenoient, n'osoient encore les réclamer, de crainte d'être maltraités ; les agneaux à peine nés, les oies, les poules d'Inde sur leurs œufs, tout étoit enlevé & massacré, sans distinction.",fr,3332,-46.94111,14.574491
LTR-027,"La douleur que je voyois peinte sur le visage de ces Païsans, me rappelloit les complaintes de Mélibée au sujet de son troupeau.",fr,3333,6.279959,-42.18398
LTR-027,"Il se commet encore bien d'autres cruautés lorsque les Bassas voyagent : ces oppresseurs ne se contentent pas de manger tout ce qui leur convient chez les Païsans ; après s'être bien remplis, eux & leur nombreuse suite, ils ont l'impudence d'éxiger une contribution qu'ils appellent argent de dents, pour les dédommager du tort qu'ils ont fait à leurs dents en dévorant les provisions de ces pauvres malheureux.",fr,3334,-47.877525,16.158474
LTR-027,"Quelque surprenant que ce fait vous paroisse, il n'en est pas moins vrai : tel est le vice naturel d'un Gouvernement Militaire.",fr,3335,-17.300016,0.6715718
LTR-027,La Religion de Mahomet est cependant aussi contraire à cette cruauté que la nôtre.,fr,3336,24.16299,52.461346
LTR-027,"J'eus l'avantage de loger trois semaines à Belgrade chez un Effendi, c'est-à-dire un Savant.",fr,3337,-0.45183936,51.69195
LTR-027,"Ces hommes sont également habiles à posséder les Dignités de l'Eglise & les Charges de Judicature ; c'est la même science qui est nécessaire pour les deux états ; de maniere qu'un Jurisconsulte & un Prêtre signifient la même chose, & c'est le même mot dans la Langue Turque ; ce sont les seuls hommes importans dans cet Empire.",fr,3338,-30.046751,1.186756
LTR-027,Tous les emplois considérables & les biens de l'Eglise sont en leur possession.,fr,3339,-40.95673,8.437775
LTR-027,"Quoique le Grand-Seigneur soit l'héritier né de son peuple, il n'ose toucher ni aux revenus ni à l'argent d'un Effendi ; tout ce que celui-ci laisse en mourant, passe à ses enfans.",fr,3340,-41.54023,19.1215
LTR-027,"Il est vrai qu'il perd ce privilége lorsqu'il accepte une place à la Cour, ou le titre de Bassa ; mais il y a peu d'exemples d'une pareille imprudence parmi eux.",fr,3341,-28.30871,13.071706
LTR-027,"Vous pouvez juger quel peut être le pouvoir de ces hommes, qui se sont emparés de toutes les sciences & de tout le bien de l'Empire.",fr,3342,-16.109894,-1.7827234
LTR-027,"Ils sont les véritables auteurs des révolutions, & les soldats n'en font que les acteurs.",fr,3343,-55.526398,-45.066708
LTR-027,Il est important pour l'Empereur de les ménager : leur pouvoir est très-connu : ce furent eux qui déposerent le Sultan Mustapha.,fr,3344,-37.23003,55.67188
LTR-027,Voilà une longue digression.,fr,3345,12.607159,-62.877686
LTR-027,"Je voulois vous dire que les fréquentes & familieres conversations que j'ai eues avec Effendi Achmet-Beg m'ont donné, sur la Religion & les Moeurs des Turcs, une connois- sance beaucoup plus parfaite que celle qu'aucun Chrétien ait jamais euë.",fr,3346,-0.23656537,-9.393206
LTR-027,"Je lui fis connoître la différence qu'il y a entre la Religion Anglicanne, & celle de Rome.",fr,3347,-18.299927,-18.985626
LTR-027,"Il fut satisfait de voir qu'il y eût des Chrétiens qui n'adoroient ni les images, ni même la Vierge Marie : la transubstantiation lui parut quelque chose de bien fort.",fr,3348,-18.808123,-19.021276
LTR-027,"Quand je compare la Profession de Foi des Turcs avec la nôtre, je suis convaincue que si notre ami le Docteur *** avoit la liberté de prêcher ici, il n'auroit pas beaucoup de peine à faire embraſſer la Religion Chrétienne à la plûpart des Turcs : leurs notions sont peu différentes des siennes.",fr,3349,-0.9754665,-7.69603
LTR-027,"M. Whiston feroit un bon Apôtre ici : je suis persuadée que vous enflammerez son zèle si vous lui faites part de ma Lettre ; mais dites-lui qu'avant d'être utile dans ce pays, il faut qu'il commence par en apprendre la Langue.",fr,3350,27.159567,-16.711731
LTR-027,Le Mahométisme est divisé en autant de Sectes que le Christianisme.,fr,3351,24.24092,52.205273
LTR-027,Je ne puis m'empêcher de réfléchir ici sur le penchant naturel que les hommes ont pour le merveilleux & les nouveautés.,fr,3352,-6.943746,-1.5505433
LTR-027,"Les Zeidi, les Kudi, les Jobari, &c. me rappellent l'idée des Luthériens, des Calvinistes, des Trembleurs, &c.",fr,3353,-5.764897,-1.2045826
LTR-027,Le même zèle les anime les uns contre les autres.,fr,3354,-40.50344,-7.3161135
LTR-027,"La Religion dominante parmi les Effendis, & qu'ils tiennent secrette, c'est le pur Déisme.",fr,3355,-25.373423,-9.98752
LTR-027,"Loin de l'enseigner au peuple, ils l'amusent de différens principes, & toujours suivant leur intérêt personnel.",fr,3356,-27.1353,-2.9473052
LTR-027,"On en trouve peu parmi eux, & même aucun, selon Achmet-Beg, qui cherche à faire le bel-esprit en affichant l'incrédulité.",fr,3357,-21.784966,4.7638497
LTR-027,"Le Chevalier Paul Ricaut se trompe en ceci, comme en presque toute autre chose : il appelle Athées ceux de la secte de Mutherin, c'est-à-dire le secret avec nous.",fr,3358,-24.924057,7.315487
LTR-027,"Ce sont des Déistes, dont l'impiété consiste à regarder leur Prophete comme ridicule.",fr,3359,-70.56373,-39.166634
LTR-027,Achmet - Beg ne m'avoua pas qu'il fût de cette opinion ; mais il ne se faisoit aucun scrupule de s'écarter un peu de la Loi de Mahomet : il buvoit du vin aussi librement que nous.,fr,3360,20.738235,50.36339
LTR-027,"Un jour que je lui demandai pourquoi il prenoit cette liberté, il me répondit, que tout ce que Dieu avoit fait étoit destiné à l'usage de l'homme ; que la Loi qui défendoit le vin étoit cependant très-sage ; mais qu'elle n'étoit établie que pour le peuple, parmi lequel cette liqueur étoit une source de désordre.",fr,3361,-14.696795,16.061739
LTR-027,Il m'ajoûta que l'intention du Prophete n'avoit jamais été de gêner ceux qui savent en user avec modération.,fr,3362,20.563179,21.229422
LTR-027,"Je sais cependant, continua-t-il, qu'il faut éviter le scandale, & je n'en bois jamais en public.",fr,3363,12.919786,9.728817
LTR-027,Cette façon de penser est générale ici ; tous ceux qui ont le moyen d'acheter du vin en boivent.,fr,3364,-46.417377,-44.381447
LTR-027,"Il m'assura que, si j'entendois l'Arabe, je lirois l'Alcoran avec plaisir.",fr,3365,7.6397104,-14.471651
LTR-027,"Loin d'être un pur galimathias, comme nous le croyons, il contient une morale très-pure, exprimée d'une maniere très-élevée & très-correcte.",fr,3366,-11.050731,15.60341
LTR-027,Plusieurs Chrétiens sans partialité m'ont assuré depuis que cela étoit vrai.,fr,3367,6.4848933,-7.4520884
LTR-027,"Toutes les traductions que nous en avons sont, sans doute, des copies venues des Prêtres Grecs, qui ont eu la malice de falsifier l'original.",fr,3368,-9.388458,-32.475624
LTR-027,Je ne crois pas qu'il y ait d'hommes plus ignorans & plus corrompus qu'eux.,fr,3369,-11.161777,-5.547414
LTR-027,"Cependant je sais mauvais gré à votre Clergé de les avoir si mal traités, quand il en a eu occasion, seulement parce qu'ils ne regardent pas le Pape comme Chef universel de l'Eglise.",fr,3370,-0.34329876,9.58338
LTR-027,J'ai trouvé à Philippopolis une Secte de Chrétiens qui s'appellent Paulins : ils font voir une vieille Eglise où ils assûrent que S. Paul a prêché ; ils ont pour lui la même vénération qu'on a pour S.,fr,3371,-10.373303,-41.07938
LTR-027,"Pierre à Rome, & lui donnent la même préférence sur les autres Apôtres.",fr,3372,-11.011289,-42.257355
LTR-027,"Mais de toutes les Religions que j'ai vues, la plus singuliere, à mon avis, est celle des Arnounts.",fr,3373,-14.926811,-19.616253
LTR-027,"Ils font originaires d'Arnuntlich, qui est l'ancienne Macédoine : quoiqu'ils ayent perdu le nom de Macédoniens, ils en ont conservé le courage & la fermeté.",fr,3374,-14.984951,-20.627249
LTR-027,"Ce sont les meilleures troupes de l'Empire Turc, & les seules qui se fassent craindre des Janissaires.",fr,3375,-54.034534,54.704517
LTR-027,Ils font à pied : nous en avons eu une Garde qui a été relevée dans chaque Ville par où nous avons passé.,fr,3376,2.970984,59.99847
LTR-027,Ils s'habillent & s'arment à leurs dépens.,fr,3377,-60.81871,-30.31137
LTR-027,"Leur uniforme est de gros drap blanc, mais assez propre ; leurs fusils sont d'une longueur prodigieuse ; mais ils ne les empêchent pas de courir, même aussi rapidement que s'ils ne portoient rien du tout.",fr,3378,-74.97368,-28.237734
LTR-027,"Lorsqu'ils sont en marche, leur Commandant chante un air grossier, qui n'est cependant pas désagréable, & ils lui répondent en choeur.",fr,3379,-79.29446,11.410355
LTR-027,"Ce peuple étant parmi des Chrétiens & des Mahométans, & n'entendant point la controverse, dit qu'il ne peut juger laquelle des deux Religions est la meilleure ; & afin de ne pas se trouver dans le cas de rejetter la vérité, il les pratique toutes les deux.",fr,3380,-21.014112,8.887314
