letter_idx,sentence,top_emotion,top_emotion_score
32,There was no affectation in this speech; both she and her husband are entirely given up to devotion.,neutral,0.7548022270202637
32,"He never looks upon any other woman; and, what is much more extraordinary, touches no bribes, notwithstanding the example of all his predecessors.",neutral,0.46110567450523376
32,"He is so scrupulous on this point, he would not accept Mr W----'s present, till he had been assured over and over, that it was a settled perquisite Of his place, at the entrance of every ambassador.",neutral,0.46980226039886475
32,"She entertained me with all kind of civility, till dinner came in, which was served, one dish at a time, to a vast number, all finely dressed after their manner, which I don't think so bad as you have perhaps heard it represented.",disgust,0.5262690782546997
32,"I am a very good judge of their eating, having lived three weeks in the house of an _effendi_ at Belgrade, who gave us very magnificent dinners, dressed by his own cooks.",neutral,0.48021093010902405
32,"The first week they pleased me extremely; but, I own, I then began to grow weary of their table, and desired our own cook might add a dish or two after our manner.",disgust,0.496692031621933
32,"But I attribute this to custom, and am very much inclined to believe, that an Indian, who had never tasted of either, would prefer their cookery to ours.",neutral,0.9535687565803528
32,"Their sauces are very high, all the roast very much done.",neutral,0.9131872057914734
32,They use a great deal of very rich spice.,neutral,0.8955316543579102
32,"The soup is served for the last dish; and they have, at least, as great a variety of ragouts as we have.",neutral,0.8516353368759155
32,"I was very sorry I could not eat of as many as the good lady would have had me, who was very earnest in serving me of every thing.",sadness,0.8834424614906311
32,"The treat concluded with coffee and perfumes, which is a high mark of respect; two slaves kneeling _censed_ my hair, clothes, and handkerchief.",disgust,0.852966845035553
32,"After this ceremony, she commanded her slaves to play and dance, which they did with their guitars in their hands, and she excused to me their want of skill, saying she took no care to accomplish them in that art.",disgust,0.9319226145744324
32,"I RETURNED her thanks, and, soon after, took my leave.",neutral,0.6663724780082703
32,"I was conducted back in the same manner I entered, and would have gone straight to my own house; but the Greek lady with me, earnestly solicited me to visit the _kahya's_ lady, saying, he was the second officer in the empire, and ought indeed to be looked upon as the first, the grand vizier having only the name, while he exercised the authority.",disgust,0.3088681995868683
32,"I had found so little diversion in the vizier's _haram_, that I had no mind to go into another.",neutral,0.6545447111129761
32,"But her importunity prevailed with me, and I am extremely glad I was so complaisant.",joy,0.9854524731636047
32,"All things here were with quite another air than at the grand vizier's; and the very house confessed the difference between an old devotee, and a young beauty.",neutral,0.4242076575756073
32,It was nicely clean and magnificent.,joy,0.7119876146316528
32,"I was met at the door by two black eunuchs, who led me through a long gallery, between two ranks of beautiful young girls, with their hair finely plaited, almost hanging to their feet, all dressed in fine light damasks, brocaded with silver.",disgust,0.7980425357818604
32,I was sorry that decency did not permit me to stop to consider them nearer.,sadness,0.8134089708328247
32,"But that thought was lost upon my entrance into a large room, or rather pavilion, built round with gilded sashes, which were most of them thrown up, and the trees planted near them gave an agreeable shade, which hindered the sun from being troublesome.",neutral,0.4278106987476349
32,"The jessamines and honey-suckles that twisted round their trunks, shed a soft perfume, increased by a white marble fountain playing sweet water in the lower part of the room, which fell into three or four basins, with a pleasing sound.",disgust,0.7078608274459839
32,"The roof was painted with all sorts of flowers, falling out of gilded baskets, that seemed tumbling down.",neutral,0.5803923606872559
32,"On a sofa, raised three steps, and covered with fine Persian carpets, sat the _kahya_'s lady, leaning on cushions of white sattin, embroidered; and at her feet sat two young girls about twelve years old, lovely as angels, dressed perfectly rich, and almost covered with jewels.",disgust,0.5204833745956421
32,"But they were hardly seen near the fair _Fatima_, (for that is her name) so much her beauty effaced every thing I have seen, nay, all that has been called lovely either in England or Germany.",neutral,0.7488468885421753
32,"I must own, that I never saw any thing so gloriously beautiful, nor can I recollect a face that would have been taken notice of near hers.",neutral,0.3302517235279083
32,"She stood up to receive me, saluting me after their fashion, putting her hand to her heart with a sweetness full of majesty, that no court breeding could ever give.",neutral,0.46378371119499207
32,"She ordered cushions to be given me, and took care to place me in the corner, which is the place of honour.",disgust,0.6339548826217651
32,"I confess, though the Greek lady had before given me a great opinion of her beauty, I was so struck with admiration, that I could not, for some time, speak to her, being wholly taken up in gazing.",surprise,0.769682765007019
32,That surprising harmony of features!,surprise,0.9447897672653198
32,that charming result of the whole!,joy,0.9847895503044128
32,that exact proportion of body!,surprise,0.5685757994651794
32,that lovely bloom of complexion unsullied by art!,sadness,0.9396116733551025
32,"the unutterable enchantment of her smile!--But her eyes!--large and black, with all the soft languishment of the blue!",sadness,0.6560583710670471
32,every turn of her face discovering some new grace.,neutral,0.7538304328918457
32,"AFTER my first surprise was over, I endeavoured, by nicely examining her face, to find out some imperfection, without any fruit of my search, but my being clearly convinced of the error of that vulgar notion, that a face exactly proportioned, and perfectly beautiful, would not be agreeable; nature having done for her, with more success, what Appelles is said to have essayed, by a collection of the most exact features, to form a perfect face.",surprise,0.8648638129234314
32,"Add to all this, a behaviour so full of grace and sweetness, such easy motions, with an air so majestic, yet free from stiffness or affectation, that I am persuaded, could she be suddenly transported upon the most polite throne of Europe, no body would think her other than born and bred to be a queen, though educated in a country we call barbarous.",neutral,0.533273458480835
32,"To say all in a word, our most celebrated English beauties would vanish near her.",neutral,0.5469292402267456
32,"SHE was dressed in a _caftan_ of gold brocade, flowered with silver, very well fitted to her shape, and shewing to admiration the beauty of her bosom, only shaded by the thin gauze of her shift.",neutral,0.7737822532653809
32,"Her drawers were pale pink, her waistcoat green and silver, her slippers white sattin, finely embroidered: her lovely arms adorned with bracelets of diamonds, and her broad girdle set round with diamonds; upon her head a rich Turkish handkerchief of pink and silver, her own fine black hair hanging a great length, in various tresses, and on one side of her head some bodkins of jewels.",neutral,0.34022390842437744
32,I am afraid you will accuse me of extravagance in this description.,fear,0.9853172898292542
32,"I think I have read somewhere, that women always speak in rapture when they speak of beauty, and I cannot imagine why they should not be allowed to do so.",surprise,0.8840048313140869
32,I rather think it a virtue to be able to admire without any mixture of desire or envy.,disgust,0.40959495306015015
32,"The gravest writers have spoken with great warmth, of some celebrated pictures and statues.",joy,0.5415278673171997
32,"The workmanship of Heaven, certainly excels all our weak imitations, and, I think, has a much better claim to our praise.",neutral,0.8929017186164856
32,"For my part, I am not ashamed to own, I took more pleasure in looking on the beauteous Fatima, than the finest piece of sculpture could have given me.",disgust,0.7518926858901978
32,"She told me, the two girls at her feet were her daughters, though she appeared too young to be their mother.",neutral,0.6454269886016846
32,"Her fair maids were ranged below the sofa, to the number of twenty, and put me in mind of the pictures of the ancient nymphs.",neutral,0.890403687953949
32,I did not think all nature could have furnished such a scene of beauty.,surprise,0.9610704183578491
32,She made them a sign to play and dance.,neutral,0.8089307546615601
32,"Four of them immediately began to play some soft airs on instruments, between a lute and a guitar, which they accompanied with their voices, while the others danced by turns.",neutral,0.7709687352180481
32,This dance was very different from what I had seen before.,neutral,0.4633415639400482
32,"Nothing could be more artful, or more proper to raise _certain ideas_.",neutral,0.5668361186981201
32,The tunes so soft!--the motions so languishing!--accompanied with pauses and dying eyes!,sadness,0.791650116443634
32,"half-falling back, and then recovering themselves in so artful a manner, that I am very positive, the coldest and most rigid pride upon earth, could not have looked upon them without thinking of _something not to be spoke of_.--I suppose you may have read that the Turks have no music, but what is shocking to the ears; but this account is from those who never heard any but what is played in the streets, and is just as reasonable, as if a foreigner should take his ideas of English music, from the _bladder_ and _string_, or the _marrow-bones_ and _cleavers_.",surprise,0.8086563348770142
32,"I can assure you that the music is extremely pathetic; 'tis true, I am inclined to prefer the Italian, but perhaps I am partial.",sadness,0.7113721966743469
32,"I am acquainted with a Greek lady who sings better than Mrs Robinson, and is very well skilled in both, who gives the preference to the Turkish.",neutral,0.7955353260040283
32,'Tis certain they have very fine natural voices; these were very agreeable.,neutral,0.7498458623886108
32,"When the dance was over, four fair slaves came into the room, with silver censers in their hands, and perfumed the air with amber, aloes-wood, and other scents.",disgust,0.9736779928207397
32,"After this, they served me coffee upon their knees, in the finest japan china, with _soucoups_ of silver, gilt.",neutral,0.8421313762664795
32,"The lovely Fatima entertained me, all this while, in the most polite agreeable manner, calling me often _uzelle sultanam_, or the beautiful sultana; and desiring my friendship with the best grace in the world, lamenting that she could not entertain me in my own language.",joy,0.6246971487998962
32,"WHEN I took my leave, two maids brought in a fine silver basket of embroidered handkerchiefs; she begged I would wear the richest for her sake, and gave the others to my woman and interpretess.--I retired through the same ceremonies as before, and could not help thinking, I had been some time in Mahomet's paradise; so much was I charmed with what I had seen.",joy,0.8114588856697083
32,I know not how the relation of it appears to you.,surprise,0.4866766631603241
32,"I wish it may give you part of my pleasure; for I would have my dear sister share in all the diversions of,   Yours,&c.",joy,0.7424342036247253
33,"I AM going to leave Adrianople, and I would not do it without giving you some account of all that is curious in it, which I have taken a great deal of pains to see.",neutral,0.5653480291366577
33,"I will not trouble you with wise dissertations, whether or no this is the same city that was anciently called Orestesit or Oreste, which you know better than I do.",neutral,0.8070614337921143
33,"It is now called from the emperor Adrian, and was the first European seat of the Turkish empire, and has been the favourite residence of many sultans.",neutral,0.5029168128967285
33,"Mahomet the fourth, and Mustapha, the brother of the reigning emperor, were so fond of it, that they wholly abandoned Constantinople; which humour so far exasperated the janizaries, that it was a considerable motive to the rebellions that deposed them.",anger,0.5150849223136902
33,Yet this man seems to love to keep his court here.,disgust,0.6098523736000061
33,I can give you no reason for this partiality.,anger,0.548780620098114
33,"'Tis true, the situation is fine, and the country all round very beautiful; but the air is extremely bad, and the seraglio itself is not free from the ill effect of it.",disgust,0.45306897163391113
33,"The town is said to be eight miles in compass, I suppose they reckon in the gardens.",neutral,0.9008294939994812
33,"There are some good houses in it, I mean large ones; for the architecture of their palaces never makes any great shew.",neutral,0.8253858685493469
33,"It is now very full of people; but they are most of them such as follow the court, or camp; and when they are removed, I am told, 'tis no populous city.",neutral,0.5752356648445129
33,"The river Maritza (anciently the Hebrus) on which it is situated, is dried up every summer, which contributes very much to make it unwholesome.",neutral,0.352411150932312
33,It is now a very pleasant stream.,joy,0.9591787457466125
33,There are two noble bridges built over it.,neutral,0.9208927154541016
33,"I had the curiosity to go to see the exchange in my Turkish dress, which is disguise sufficient.",neutral,0.7151654958724976
33,"Yet I own, I was not very easy when I saw it crowded with janizaries; but they dare not be rude to a woman, and made way for me with as much respect as if I had been in my own figure.",anger,0.6573596596717834
33,"It is half a mile in length, the roof arched, and kept extremely neat.",neutral,0.9291236996650696
33,"It holds three hundred and sixty-five shops, furnished with all sorts of rich goods, exposed to sale in the same manner as at the new exchange in London.",neutral,0.8991193175315857
33,"But the pavement is kept much neater; and the shops are all so clean, they seem just new painted.--Idle people of all sorts walk here for their diversion, or amuse themselves with drinking coffee, or sherbet, which is cried about as oranges and sweet-meats are in our play-houses.",neutral,0.41124430298805237
33,I observed most of the rich tradesmen were Jews.,disgust,0.6690641641616821
33,That people are in incredible power in this country.,surprise,0.5279088616371155
33,"They have many privileges above all the natural Turks themselves, and have formed a very considerable commonwealth here, being judged by their own laws.",neutral,0.8677173256874084
33,"They have drawn the whole trade of the empire into their hands, partly by the firm union amongst themselves, and partly by the idle temper and want of industry in the Turks.",neutral,0.4737791121006012
33,"Every bassa has his Jew, who is his _homme d'affaires_; he is let into all his secrets, and does all his business.",neutral,0.9032217860221863
33,"No bargain is made, no bribe received, no merchandise disposed of, but what passes through their hands.",neutral,0.4807857275009155
33,"They are the physicians, the stewards, and the interpreters of all the great men.",neutral,0.9557973742485046
33,You may judge how advantageous this is to a people who never fail to make use of the smallest advantages.,neutral,0.9450246691703796
33,"They have found the secret of making themselves so necessary, that they are certain of the protection of the court, whatever ministry is in power.",neutral,0.9086095094680786
33,"Even the English, French, and Italian merchants, who are sensible of their artifices, are, however, forced to trust their affairs to their negotiation, nothing of trade being managed without them, and the meanest amongst them being too important to be disobliged, since the whole body take care of his interests, with as much vigour as they would those of the most considerable of their members.",disgust,0.5330976843833923
33,"They are many of them vastly rich, but take care to make little public shew of it, though they live in their houses in the utmost luxury and magnificence.",neutral,0.740260660648346
33,"This copious subject has drawn me from my description of the exchange, founded by Ali Bassa, whose name it bears.",neutral,0.708777666091919
33,"Near it is the _sherski_, a street of a mile in length, full of shops of all kind of fine merchandise, but excessive dear, nothing being made here.",neutral,0.5027130246162415
33,"It is covered on the top with boards, to keep out the rain, that merchants may meet conveniently in all weathers.",neutral,0.9633403420448303
33,"The _besiten_ near it, is another exchange, built upon pillars, where all sorts of horse-furniture is sold: glittering every where with gold, rich embroidery, and jewels, it makes a very agreeable shew.",neutral,0.5074630379676819
33,"From this place I went, in my Turkish coach, to the camp, which is to move in a few days to the frontiers.",neutral,0.8221763968467712
33,"The sultan is already gone to his tents, and all his court; the appearance of them is, indeed, very magnificent.",joy,0.3536408841609955
33,"Those of the great men are rather like palaces than tents, taking up a great compass of ground, and being divided into a vast number of apartments.",neutral,0.7253598570823669
33,"They are all of green, and the _bassas of three tails_, have those ensigns of their power placed in very conspicuous manner before their tents, which are adorned on the top with gilded balls, more or less, according to their different ranks.",neutral,0.8971145749092102
33,"The ladies go in coaches to see the camp, as eagerly, as ours did to that of Hyde-park; but 'tis very easy to observe, that the soldiers do not begin the campaign with any great cheerfulness.",joy,0.9841429591178894
33,"The war is a general grievance upon the people, but particularly hard upon the tradesmen, now that the grand signior is resolved to lead his army in person.",anger,0.9129182696342468
33,"Every company of them is obliged, upon this occasion, to make a present according to their ability.",neutral,0.7847988605499268
33,"I TOOK the pains of rising at six in the morning to see the ceremony which did not, however, begin till eight.",sadness,0.37491488456726074
33,"The grand signior was at the seraglio window, to see the procession, which passed through the principal streets.",fear,0.4834374785423279
33,"It was preceded by an _effendi_, mounted on a camel, richly furnished, reading aloud the alcoran, finely bound, laid upon a cushion.",neutral,0.8035317659378052
33,"He was surrounded by a parcel of boys, in white, singing some verses of it, followed by a man dressed in green boughs, representing a clean husbandman sowing seed.",disgust,0.953963041305542
33,"After him several reapers, With garlands of ears of corn, as Ceres is pictured, with scythes in their hands, seeming to mow.",disgust,0.8344240188598633
33,"Then a little machine drawn by oxen, in which was a wind-mill, and boys employed in grinding corn, followed by another machine, drawn by buffaloes, carrying an oven, and two more boys, one employed in kneading the bread, and another in drawing it out of the oven.",disgust,0.48172345757484436
33,"These boys threw little cakes on both sides amongst the crowd, and were followed by the whole company of bakers, marching on foot, two by two, in their best clothes, with cakes, loaves, pasties, and pies of all sorts on their heads, and after them two buffoons, or jack-puddings, with their faces and clothes smeared with meal, who diverted the mob with their antic gestures.",disgust,0.8687159419059753
33,"In the same manner followed all the companies of trade in the empire; the nobler sort, such as jewellers, mercers, &c. finely mounted, and many of the pageants that represent their trades, perfectly magnificent; amongst which, that of the furriers made one of the best figures, being a very large machine, set round with the skins of ermines, foxes, &c. so well stuffed, that the animals seemed to be alive, and followed by music and dancers.",joy,0.6498749852180481
33,"I believe they were, upon the whole, twenty thousand men, all ready to follow his highness, if he commanded them.",neutral,0.6893935203552246
33,"The rear was closed by the volunteers, who came to beg the honour of dying in his service.",neutral,0.44469234347343445
33,"This part of the shew seemed to me so barbarous, that I removed from the window upon the first appearance of it.",disgust,0.9610581994056702
33,They were all naked to the middle.,disgust,0.9328229427337646
33,"Some had their arms pierced through with arrows, left sticking in them.",disgust,0.7156444191932678
33,"Others had them sticking in their heads, the blood trickling down their faces.",disgust,0.7656289339065552
33,"Some slashed their arms with sharp knives, making the blood spring out upon those that stood there; and this is looked upon as an expression of their zeal for glory.",disgust,0.6508934497833252
33,"I am told that some make use of it to advance their love; and, when they are near the window where their mistress stands, (all the women in town being veiled to see this spectacle) they stick another arrow for her sake, who gives some sign of approbation and encouragement to this gallantry.",disgust,0.7831162810325623
33,"The whole shew lasted for near eight hours, to my great sorrow, who was heartily tired, though I was in the house of the widow of the captain bassa (admiral) who refreshed me with coffee, sweetmeats, sherbet, &c. with all possible civility.",sadness,0.9431528449058533
33,"I WENT two days after, to see, the mosque of sultan Selim I. which is a building very well worth the curiosity of a traveller.",joy,0.4639086127281189
33,"I was, dressed in my Turkish habit, and admitted without scruple; though I believe they guessed who I was, by the extreme officiousness of the door-keeper, to shew me every part of it.",disgust,0.8016182780265808
33,"It is situated very advantageously in the midst of the city, and in the highest part of it, making a very noble show.",joy,0.5665364861488342
33,"The first court has four gates, and the innermost three.",neutral,0.8725179433822632
33,"They are both of them surrounded with cloisters, with marble pillars of the Ionic order, finely polished, and of very lively colours; the whole pavement is of white marble, and the roof of the cloisters divided into several cupolas or domes, headed with gilt balls on the top.",joy,0.6854491233825684
33,"In the midst of each court, are fine fountains of white marble; and, before the great gate of the mosque, a portico, with green marble pillars, which has five gates, the body of the mosque being one prodigious dome.",neutral,0.5339136123657227
33,"I understand so little of architecture, I dare not pretend to speak of the proportions.",disgust,0.2963499128818512
33,"It seemed to me very regular, this I am sure of, it is vastly high, and I thought it the noblest building I ever saw.",neutral,0.45098504424095154
33,"It has two rows of marble galleries on pillars, with marble balusters; the pavement is also marble, covered with Persian carpets.",neutral,0.8543711304664612
33,"In my opinion, it is a great addition to its beauty, that it is not divided into pews, and incumbered with forms and benches like our churches; nor the pillars (which are most of them red and white marble) disfigured by the little tawdry images and pictures, that give Roman-catholic churches the air of toy-shops.",disgust,0.579245924949646
33,"The walls seemed to be inlaid with such very lively colours, in small flowers, that I could not imagine what stones had been made use of.",joy,0.7598167657852173
33,"But going nearer, I saw they were crusted with japan china, which has a very beautiful effect.",disgust,0.7784414291381836
33,"In the midst hung a vast lamp of silver, gilt; besides which, I do verily believe, there were at least two thousand of a lesser size.",neutral,0.7385979294776917
33,"This must look very glorious, when they are all lighted; but being at night, no women are suffered to enter.",joy,0.5598535537719727
33,"Under the large lamp is a great pulpit of carved wood, gilt; and just by, a fountain to wash, which, you know, is an essential part of their devotion.",disgust,0.5273790955543518
33,"In one corner is a little gallery, inclosed with gilded lattices, for the grand-signior.",neutral,0.4413185119628906
33,"At the upper end, a large niche, very like an altar, raised two steps, covered with gold brocade, and standing before it, two silver gilt candlesticks, the height of a man, and in them white wax candles, as thick as a man's waist.",disgust,0.8601725101470947
33,"The outside of the mosque is adorned with towers, vastly high, gilt on the top, from whence the _imaums_ (sic) call the people to prayers.",neutral,0.7320922017097473
33,"I had the curiosity to go up one of them, which is contrived so artfully, as to give surprise to all that see it.",surprise,0.9643803834915161
33,"There is but one door, which leads to three different stair-cases, going to the three different stories of the tower, in such a manner, that three priests may ascend, rounding, without ever meeting each other; a contrivance very much admired.",neutral,0.8415666222572327
33,"Behind the mosque, is an exchange full of shops, where poor artificers are lodged _gratis_.",disgust,0.43065211176872253
33,I saw several dervises (sic) at their prayers here.,neutral,0.6233134269714355
33,"They are dressed in a plain piece of woolen, with their arms bare, and a woolen cap on their heads, like a high crowned hat without brims.",disgust,0.6009906530380249
33,"I went to see some other mosques, built much after the same manner, but not comparable in point of magnificence to this I have described, which is infinitely beyond any church in Germany or England; I won't talk of other countries I have not seen.",neutral,0.8403342366218567
33,The seraglio does not seem a very magnificent palace.,surprise,0.3635261058807373
33,"But the gardens are very large, plentifully supplied with water, and full of trees; which is all I know of them, having never been in them.",joy,0.45810043811798096
33,"I TELL you nothing of the order of Mr W----'s entry, and his audience.",neutral,0.6718313097953796
33,"These things are always the same, and have been so often described, I won't trouble you with the repetition.",neutral,0.5693597793579102
33,"The young prince, about eleven years old, sits near his father, when he gives audience: he is a handsome boy; but, probably, will not immediately succeed the sultan, there being two sons of sultan Mustapha (his eldest brother) remaining; the eldest about twenty years old, on whom the hopes of the people are fixed.",joy,0.39517468214035034
33,This reign has been bloody and avaricious.,disgust,0.8063811659812927
33,"I am apt to believe, they are very impatient to see the end of it.",anger,0.6569342613220215
33,"I am, Sir, yours, &c. &c. P. S. I will write to you again from Constantinople.",neutral,0.6149238348007202
34,"I HAVE had the advantage of very fine weather, all my journey; and as the summer is now in its beauty, I enjoyed the pleasure of fine prospects; and the meadows being full of all sorts of garden flowers, and sweet herbs, my berlin perfumed the air as it pressed them.",joy,0.9776416420936584
34,"The grand signior furnished us with thirty covered waggons for our baggage, and five coaches of the country for my women.",neutral,0.8551358580589294
34,We found the road full of the great spahis and their equipages coming out of Asia to the war.,neutral,0.8914368748664856
34,They always travel with tents; but I chose to ly in houses all the way.,neutral,0.9502202272415161
34,"I will not trouble you with the names of the villages we passed, in which there was nothing remarkable, but at Ciorlei, where there was a _conac_, or little seraglio, built for the use of the grand signior, when he goes this road.",surprise,0.6210293769836426
34,I had the curiosity to view all the apartments destined for the ladies of his court.,neutral,0.8224554657936096
34,"They were in the midst of a thick grove of trees, made fresh by fountains; but I was most surprised to see the walls almost covered with little distiches of Turkish verse, wrote with pencils.",surprise,0.979319155216217
34,"I made my interpreter explain them to me, and I found several of them very well turned; though I easily believed him, that they had lost much of their beauty in the translation.",neutral,0.4851412773132324
34,"One was literally thus in English: _We come into this world; we lodge, and we depart; He never goes, that's lodged within my heart._ THE rest of our journey was through fine painted meadows, by the side of the sea of Marmora, the ancient Propontis.",neutral,0.7384616732597351
34,"We lay the next night at Selivrea, anciently a noble town.",fear,0.3568131625652313
34,"It is now a good sea-port, and neatly built enough, and has a bridge of thirty-two arches.",neutral,0.6577439308166504
34,Here is a famous ancient Greek church.,neutral,0.39141109585762024
34,"I had given one of my coaches to a Greek lady, who desired the conveniency of travelling with me; she designed to pay her devotions, and I was glad of the opportunity of going with her.",joy,0.9906570911407471
34,"I found it an ill-built edifice, set out with the same sort of ornaments, but less rich, as the Roman-catholic churches.",disgust,0.7262308597564697
34,"They shewed me a saint's body, where I threw a piece of money; and a picture of the virgin Mary, drawn by the hand of St Luke, very little to the credit of his painting; but, however, the finest Madona (sic) of Italy, is not more famous for her miracles.",disgust,0.598314106464386
34,"The Greeks have a monstrous taste in their pictures, which, for more finery, are always drawn upon a gold ground.",disgust,0.9583404660224915
34,"You may imagine what a good air this has; but they have no notion, either of shade or proportion.",neutral,0.8131232261657715
34,"They have a bishop here, who officiated in his purple robe, and sent me a candle almost as big as myself for a present, when I was at my lodging.",neutral,0.497174471616745
34,"We lay that night at a town called Bujuk Cekmege, or Great Bridge; and the night following, at Kujuk Cekmege, or Little Bridge; in a very pleasant lodging, formerly a monastery of dervises; having before it a large court, encompassed with marble cloisters, with a good fountain in the middle.",joy,0.6454097032546997
34,"The prospect from this place, and the gardens round it, is the most agreeable I have seen; and shews, that monks of all religions know how to chuse their retirements.",joy,0.6931846141815186
34,"'Tis now belonging to a _hogia_ or schoolmaster, who teaches boys here.",neutral,0.8568770885467529
34,"I asked him to shew me his own apartment, and was surprised to see him point to a tall cypress tree in the garden, on the top of which was a place for a bed for himself, and a little lower, one for his wife and two children, who slept there every night.",surprise,0.981177568435669
34,"I was so much diverted with the fancy, I resolved to examine his nest nearer; but after going up fifty steps, I found I had still fifty to go up, and then I must climb from branch to branch, with some hazard of my neck.",fear,0.962274432182312
34,I thought it therefore the best way to come down again.,neutral,0.5971396565437317
34,"WE arrived the next day at Constantinople; but I can yet tell you very little of it, all my time having been taken up with receiving visits, which are, at least, a very good entertainment to the eyes, the young women being all beauties, and their beauty highly improved by the high taste of their dress.",joy,0.9238043427467346
34,"Our palace is in Pera, which is no more a suburb of Constantinople, than Westminster is a suburb to London.",neutral,0.8933455944061279
34,All the ambassadors are lodged very near each other.,neutral,0.9365406632423401
34,"One part of our house shews us the port, the city, and the seraglio, and the distant hills of Asia; perhaps, all together, the most beautiful prospect in the world.",neutral,0.8574810028076172
34,"A CERTAIN French author says, Constantinople is twice as big as Paris.",neutral,0.7512094378471375
34,"Mr W----y is unwilling to own 'tis bigger than London, though I confess it appears to me to be so; but I don't believe it is so populous.",surprise,0.8186601400375366
34,The burying fields about it are certainly much larger than the whole city.,neutral,0.6405104398727417
34,'Tis surprising what a vast deal of land is lost this way in Turkey.,surprise,0.9782853126525879
34,"Sometimes I have seen burying places of several miles, belonging to very inconsiderable villages, which were formerly great towns, and retain no other mark of their ancient grandeur, than this dismal one.",sadness,0.6145116090774536
34,On no occasion do they ever remove a stone that serves for a monument.,neutral,0.6868489384651184
34,"Some of them are costly enough, being of very fine marble.",neutral,0.7527551651000977
34,"They set up a pillar, with a carved turbant on the top of it, to the memory of a man; and as the turbants, by their different shapes, shew the quality or profession, 'tis in a manner putting up the arms of the deceased; besides, the pillar commonly bears an inscription in gold letters.",neutral,0.7227920293807983
34,"The ladies have a simple pillar without other ornament, except those that die unmarried, who have a rose on the top of their monument.",neutral,0.8701093792915344
34,"The sepulchres of particular families are railed in, and planted round with trees.",disgust,0.5813860893249512
34,"Those of the sultans, and some great men, have lamps constantly burning in them.",disgust,0.7962377667427063
34,"WHEN I spoke of their religion, I forgot to mention two particularities, one of which I have read of, but it seemed so odd to me, I could not believe it; yet 'tis certainly true; that when a man has divorced his wife, in the most solemn manner, he can take her again, upon no other terms, than permitting another man to pass a night with her; and there are some examples of those who have submitted to this law, rather than not have back their beloved.",surprise,0.7263385653495789
34,The other point of doctrine is very extraordinary.,surprise,0.9193000197410583
34,Any woman that dies unmarried is looked upon to die in a state of reprobation.,disgust,0.8395554423332214
34,"To confirm this belief, they reason, that the end of the creation of woman is to increase and multiply; and that she is only properly employed in the works of her calling, when she is bringing forth children, or taking care of them, which are all the virtues that God expects from her.",neutral,0.8653964400291443
34,"And indeed, their way of life, which shuts them out of all public commerce, does not permit them any other.",neutral,0.7939361333847046
34,"Our vulgar notion, that they don't own women to have any souls, is a mistake.",disgust,0.9357023239135742
34,"'Tis true, they say, they are not of so elevated a kind, and therefore must not hope to be admitted into the paradise appointed for the men, who are to be entertained by celestial beauties.",neutral,0.7935608625411987
34,"But there is a place of happiness destined for souls of the inferior order, where all good women are to be in eternal bliss.",neutral,0.9504305124282837
34,"Many of them are very superstitious, and will not remain widows ten days, for fear of dying in the reprobate state of an useless creature.",fear,0.6136221289634705
34,"But those that like their liberty, and are not slaves to their religion, content themselves with marrying when they are afraid of dying.",neutral,0.6047500967979431
34,"This is a piece of theology, very different from that which teaches nothing to be more acceptable to God than a vow of perpetual virginity: which divinity is most rational, I leave you to determine.",neutral,0.9234870076179504
34,I HAVE already made some progress in a collection of Greek medals.,neutral,0.7156764268875122
34,"Here are several professed antiquaries, who are ready to serve any body that desires them.",neutral,0.9554915428161621
34,"But you cannot imagine how they stare in my face, when I enquire about them, as if no body was permitted to seek after medals, till they were grown a piece of antiquity themselves.",disgust,0.4439186453819275
34,"I have got some very valuable ones of the Macedonian kings, particularly one of Perseus, so lively, I fancy I can see all his ill qualities in his face.",neutral,0.5389763116836548
34,"I have a prophyry (sic) head finely cut, of the true Greek sculpture; but who it represents, is to be guessed at by the learned when I return.",neutral,0.8063539266586304
34,For you are not to suppose these antiquaries (who are all Greeks) know any thing.,neutral,0.8883604407310486
34,"Their trade is only to sell; they have correspondents at Aleppo, Grand Cairo, in Arabia and Palestine, who send them all they can find, and very often great heaps, that are only fit to melt into pans and kettles.",neutral,0.9528916478157043
34,"They get the best price they can for them, without knowing those that are valuable from those that are not.",neutral,0.9318238496780396
34,"Those that pretend to skill, generally find out the image of some saint in the medals of the Greek cities.",neutral,0.7867905497550964
34,"One of them, shewing me the figure of a Pallas, with a victory in her hand on a reverse, assured me, it was the Virgin, holding a crucifix.",disgust,0.7448802590370178
34,"The same man offered me the head of a Socrates, on a sardonyx; and, to enhance the value, gave him the title of saint Augustine.",neutral,0.7118639945983887
34,"I have bespoke a mummy, which I hope will come safe to my hands, notwithstanding the misfortune that befel (sic) a very fine one, designed for the king of Sweden.",neutral,0.49370720982551575
34,"He gave a great price for it, and the Turks took it into their heads, that he must have some considerable project depending upon it.",neutral,0.9138535261154175
34,"They fancied it the body of, God knows who; and that the state of their empire mystically depended on the conversation of it.",neutral,0.8503100275993347
34,"Some old prophecies were remembered upon this occasion, and the mummy committed prisoner to the Seven Towers, where it has remained under close confinement ever since, I dare not try my interest in so considerable a point, as the release of it; but I hope mine will pass without examination.",neutral,0.598574697971344
34,I can  tell you nothing more at present of this famous city.,joy,0.6149053573608398
34,"When I have looked a little about me, you shall hear from me again.",neutral,0.3275441825389862
